Iter (CV Fold),Valid Score (MAE),Test Score (MAE),Spearmans Rank,Pearsons Correlation,Model HyperParms,Formulation_Index (Hold out set),Experimental_Transfection,Predicted_Transfection,Score_difference
1,0.10453462984310154,0.10891143656648458,"SignificanceResult(statistic=np.float64(0.7921554252199412), pvalue=np.float64(6.605899430699603e-08))","PearsonRResult(statistic=np.float64(0.7927457853505242), pvalue=np.float64(6.357024607648707e-08))","{'subsample': 0.5, 'reg_lambda': 0.01, 'reg_alpha': 0.1, 'n_estimators': 100, 'min_child_weight': 2.0, 'max_depth': 6, 'max_delta_step': 6, 'learning_rate': 0.1, 'gamma': 0}","[ 86. 132.  61.  34.  62. 158.  41. 167. 105.  48.  25.  45. 139. 173.
  93.  73.  60.  65. 113.  63.  68.  92. 163. 106.  11. 118.  32. 151.
   8.   9. 147.  12.]","[[0.53427183]
 [0.2079905 ]
 [0.32838918]
 [0.34480243]
 [0.28676943]
 [0.26229002]
 [0.91251345]
 [0.72198152]
 [0.56005675]
 [0.63859464]
 [0.90534788]
 [0.3563934 ]
 [0.76846902]
 [0.66774457]
 [0.55429057]
 [0.589547  ]
 [0.31018286]
 [0.7351563 ]
 [0.30336623]
 [0.38209284]
 [0.88738791]
 [0.57122654]
 [0.94808556]
 [0.57012228]
 [0.56487013]
 [0.92331709]
 [0.49092259]
 [0.80045355]
 [0.60701232]
 [0.28141256]
 [0.32215847]
 [0.48111931]]","[0.45140675 0.52672905 0.54352427 0.3896874  0.5059692  0.27622285
 0.8562463  0.5602917  0.44732586 0.74088883 0.8012772  0.6562995
 0.68820304 0.5423099  0.38603932 0.64618355 0.4443664  0.7242876
 0.5539503  0.4934164  0.9348822  0.556656   0.890169   0.698793
 0.5945451  0.7163294  0.4918628  0.8234808  0.5289712  0.42212006
 0.28098395 0.5278165 ]",0.004376806723383045
2,0.10215929527174439,0.12097009597051053,"SignificanceResult(statistic=np.float64(0.6946480938416421), pvalue=np.float64(1.0295321065314496e-05))","PearsonRResult(statistic=np.float64(0.7159983212254147), pvalue=np.float64(4.0766788676538645e-06))","{'subsample': 0.7, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 1.0, 'max_depth': 8, 'max_delta_step': 10, 'learning_rate': 0.1, 'gamma': 0}","[119.  76. 142.  72.  14. 133. 127.  70. 178. 175. 165. 177.  90.  71.
  10. 121. 176.  31.   5.  40. 123. 110.  85.   3.  66. 116. 161. 135.
  69.  26. 179.  28.]","[[0.25355848]
 [0.80970369]
 [0.96047207]
 [0.88337536]
 [0.73302772]
 [0.24548078]
 [0.81669491]
 [0.92423174]
 [0.46351806]
 [0.66563822]
 [0.68353411]
 [0.71944094]
 [0.3769894 ]
 [0.91223463]
 [0.49856491]
 [0.20578923]
 [0.76573663]
 [0.49283241]
 [0.66852951]
 [0.90718842]
 [0.62387375]
 [0.51038697]
 [0.53622458]
 [0.51648729]
 [0.72947513]
 [0.58909794]
 [0.90730324]
 [0.46443176]
 [0.84945078]
 [0.84022091]
 [0.58383915]
 [0.43365539]]","[0.31685433 0.91991776 0.80713207 0.6764393  0.63848317 0.38098896
 0.74836385 0.8333903  0.68873715 0.49528632 0.58382505 0.58675116
 0.4118206  0.7708201  0.559669   0.5150419  0.5328726  0.48541883
 0.66787404 0.79475015 0.633893   0.7566135  0.53625166 0.4094346
 0.6345804  0.35842845 0.9123168  0.69212556 0.5794072  0.8437881
 0.37425527 0.44895172]",0.018810800698766145
3,0.09829707040539734,0.09469387834378387,"SignificanceResult(statistic=np.float64(0.7790322580645163), pvalue=np.float64(2.4389690586410193e-07))","PearsonRResult(statistic=np.float64(0.8038477207724172), pvalue=np.float64(5.151658716049118e-08))","{'subsample': 0.7, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 1.0, 'max_depth': 8, 'max_delta_step': 10, 'learning_rate': 0.1, 'gamma': 0}","[ 75. 144.  39. 134. 154. 140.  79. 141.  46.  43. 146.  91. 170. 184.
  80. 102. 125. 115.  64.  17. 130.  27.  83. 182. 168.  82. 169.  51.
  47.  95.  29.]","[[0.68034831]
 [0.93800861]
 [0.67225656]
 [0.26096828]
 [0.80284611]
 [0.38369379]
 [0.97287753]
 [0.53103754]
 [0.63913881]
 [0.48391787]
 [0.84384594]
 [0.5985577 ]
 [0.        ]
 [0.56774969]
 [0.74405608]
 [0.56969939]
 [0.48088731]
 [0.96279299]
 [0.72847748]
 [0.45918747]
 [0.20017787]
 [0.75683639]
 [0.3430193 ]
 [0.6002031 ]
 [0.51275588]
 [0.41302839]
 [0.47293843]
 [0.92005285]
 [0.65752708]
 [0.79728661]
 [0.42655912]]","[0.643293   0.8635023  0.63432735 0.26716414 0.7788253  0.47353742
 0.86578137 0.61029494 0.58431715 0.7405463  0.9125236  0.5843971
 0.36963633 0.6134269  0.8708562  0.58648646 0.33748567 0.555249
 0.7213622  0.6475006  0.24840876 0.78147274 0.49992362 0.6838371
 0.5357504  0.51077825 0.43729666 0.8693444  0.6127581  0.60536057
 0.44940627]",0.0036031920616134694
4,0.09699069184880932,0.11571939727680543,"SignificanceResult(statistic=np.float64(0.6673387096774194), pvalue=np.float64(4.1207615965636e-05))","PearsonRResult(statistic=np.float64(0.6685338041410068), pvalue=np.float64(3.9458838727494094e-05))","{'subsample': 0.9, 'reg_lambda': 0.001, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 2.0, 'max_depth': 8, 'max_delta_step': 8, 'learning_rate': 0.05, 'gamma': 0}","[172. 171.   6.  67.  15.  35. 128.  37. 156. 155.  89. 111.  81. 107.
 148.  97.  19. 114. 152. 120.  88.  96. 124. 150. 160. 159.   4.  74.
 112. 101.  16.]","[[0.36341551]
 [0.53992172]
 [0.45679865]
 [0.9401242 ]
 [0.57870082]
 [0.35428688]
 [0.3379938 ]
 [0.66395355]
 [0.34853104]
 [0.80719623]
 [0.49827778]
 [0.01217534]
 [0.94554362]
 [0.57703399]
 [0.28126739]
 [0.85715746]
 [0.60755658]
 [0.35545686]
 [0.79675595]
 [0.23432728]
 [0.51850352]
 [0.2767338 ]
 [0.61078869]
 [0.21884325]
 [0.8734811 ]
 [0.33287062]
 [0.65333965]
 [0.64816768]
 [0.90205117]
 [0.54467403]
 [0.48529059]]","[0.58789885 0.51618654 0.47167203 0.88176125 0.6349013  0.34316134
 0.37243807 0.67886126 0.4531809  0.9572215  0.3279292  0.53132874
 0.79154    0.52095556 0.24577472 0.82116634 0.6115625  0.45943254
 0.8425668  0.45123705 0.33824384 0.7530377  0.5960092  0.38325104
 0.83955103 0.39432847 0.61618084 0.6557353  0.4480215  0.5862826
 0.40407073]",0.01872870542799611
5,0.11455425396585009,0.09619507704531884,"SignificanceResult(statistic=np.float64(0.7491935483870967), pvalue=np.float64(1.2404905551739178e-06))","PearsonRResult(statistic=np.float64(0.7545475882640399), pvalue=np.float64(9.422779160950368e-07))","{'subsample': 0.7, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 1.0, 'max_depth': 8, 'max_delta_step': 10, 'learning_rate': 0.1, 'gamma': 0}","[180.  24. 143.   1.   2.  42.  23. 157.   7.  33. 166.  78.  22. 162.
  18. 100.  99.  54.  98.  36.  20.  59. 145. 153.  84. 183. 138.  13.
  53. 108.  77.]","[[0.60322128]
 [0.77559208]
 [0.52368388]
 [0.63595172]
 [0.64877992]
 [0.81330449]
 [0.87396245]
 [0.4346633 ]
 [0.55720747]
 [0.42686593]
 [0.47412518]
 [0.7537318 ]
 [0.92175482]
 [0.93394769]
 [0.37446314]
 [0.59750554]
 [0.82066779]
 [0.9466277 ]
 [0.84239048]
 [0.34125133]
 [0.62954114]
 [0.49289603]
 [0.94528945]
 [0.72802415]
 [0.23994171]
 [0.4903057 ]
 [0.88488353]
 [0.56631242]
 [0.85360392]
 [0.4785738 ]
 [0.80309116]]","[0.6452106  0.8228055  0.9554524  0.6117356  0.63845456 0.70069164
 0.8851085  0.17474684 0.5873211  0.389412   0.5089197  0.9032274
 0.8794333  0.9387903  0.35701913 0.5230008  0.43390635 0.7347948
 0.81986    0.29542434 0.6398773  0.3918025  0.93056315 0.83649874
 0.40175644 0.67322356 0.84348565 0.7141198  0.7627277  0.5563522
 0.7553775 ]",0.018359176920531253
