Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.08015976846218109,0.015163339287277708,0.8160919540229885,0.8786628456930681,0.20745106484222006,0.022274557360349313,0.2049850735336564,0.022536616966123073
