IL_NP_ratio,(IL+HL),HL_(IL+HL),PEG_(Chol+PEG),SORT_of_total,Pred_LnRLU_on_target,opt_method
7.334339444690485,19.848647816175237,0.4304667329636688,0.19423185776090768,21.594178032671323,10.778066,NSGAII
7.600078546414003,19.899491853532854,0.1030457106577461,0.8183835608685045,23.884014115582602,10.778066,NSGAII
