IL_NP_ratio,(IL+HL),HL_(IL+HL),PEG_(Chol+PEG),SORT_of_total,Pred_LnRLU_on_target,opt_method
7.38498506014744,35.64187950677124,6.607200479506463,0.05692470820220585,17.530429739289517,10.424805,DA
7.056261263371878,67.4788085229109,4.234429759621321,0.23694433378861243,19.156120072078465,10.278612,DA
