Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.11361612157093243,0.01645985016558521,0.8176470588235294,0.8374754042408528,0.1708948104719739,0.035351294809725466,0.18071716644899466,0.0367030421205821
