Formula_label,Helper_lipid,NP_ratio,IL+HL,HL_IL+HL,PEG_PEG+Chol,LnRLU_RAMOS
38,DSPC,1.0,0.442961344240026,0.5940179541886397,0.13287932895938875,1.621874685
39,DSPC,0.5327830555988163,0.442961344240026,0.5940179541886397,0.13287932895938875,1.632075318
40,DSPC,0.06556611119763278,0.442961344240026,0.5940179541886397,0.13287932895938875,0.0
41,DSPC,1.0,0.442961344240026,0.5940179541886397,0.022146554826564795,0.632447958
42,DSPC,0.5327830555988163,0.442961344240026,0.5940179541886397,0.022146554826564795,0.271748864
43,DSPC,0.06556611119763278,0.442961344240026,0.5940179541886397,0.022146554826564795,0.192942804
44,DSPC,1.0,0.442961344240026,0.5940179541886397,0.0,0.216621457
45,DSPC,0.5327830555988163,0.442961344240026,0.5940179541886397,0.0,0.199018492
46,DSPC,0.06556611119763278,0.442961344240026,0.5940179541886397,0.0,0.105427648
47,DSPC,1.0,0.0,0.5940179541886397,0.13287932895938875,2.065384026
48,DSPC,0.5327830555988163,0.0,0.5940179541886397,0.13287932895938875,1.355747293
49,DSPC,0.06556611119763278,0.0,0.5940179541886397,0.13287932895938875,1.090047892
50,DSPC,1.0,0.0,0.5940179541886397,0.022146554826564795,1.264080451
51,DSPC,0.5327830555988163,0.0,0.5940179541886397,0.022146554826564795,0.999863762
52,DSPC,0.06556611119763278,0.0,0.5940179541886397,0.022146554826564795,0.61234542
53,DSPC,1.0,0.0,0.5940179541886397,0.0,0.0
54,DSPC,0.5327830555988163,0.0,0.5940179541886397,0.0,0.013995051
55,DSPC,0.06556611119763278,0.0,0.5940179541886397,0.0,0.0
56,DSPC,1.0,0.8859226884800521,0.1914576707862002,0.13287932895938875,0.382051066
57,DSPC,0.5327830555988163,0.8859226884800521,0.1914576707862002,0.13287932895938875,0.125334015
58,DSPC,0.06556611119763278,0.8859226884800521,0.1914576707862002,0.13287932895938875,0.133010463
59,DSPC,1.0,0.8859226884800521,0.1914576707862002,0.022146554826564795,0.186411828
60,DSPC,0.5327830555988163,0.8859226884800521,0.1914576707862002,0.022146554826564795,0.0
61,DSPC,0.06556611119763278,0.8859226884800521,0.1914576707862002,0.022146554826564795,0.024376622
62,DSPC,1.0,0.8859226884800521,0.1914576707862002,0.0,0.0
63,DSPC,0.5327830555988163,0.8859226884800521,0.1914576707862002,0.0,0.0
64,DSPC,0.06556611119763278,0.8859226884800521,0.1914576707862002,0.0,0.0
65,DSPC,1.0,0.442961344240026,0.1914576707862002,0.13287932895938875,1.035321581
66,DSPC,0.5327830555988163,0.442961344240026,0.1914576707862002,0.13287932895938875,0.915971462
67,DSPC,0.06556611119763278,0.442961344240026,0.1914576707862002,0.13287932895938875,0.392088792
68,DSPC,1.0,0.442961344240026,0.1914576707862002,0.022146554826564795,0.106787268
69,DSPC,0.5327830555988163,0.442961344240026,0.1914576707862002,0.022146554826564795,0.271492815
70,DSPC,0.06556611119763278,0.442961344240026,0.1914576707862002,0.022146554826564795,0.348833164
71,DSPC,1.0,0.442961344240026,0.1914576707862002,0.0,0.402363821
72,DSPC,0.5327830555988163,0.442961344240026,0.1914576707862002,0.0,0.500610801
73,DSPC,0.06556611119763278,0.442961344240026,0.1914576707862002,0.0,0.497857804
