NP_ratio,IL+HL,HL_IL+HL,PEG_PEG+Chol,Pred_nLnLE_RAMOS,Pred_nLnLE_THP1
0.14111065109065285,0.5813680933635761,0.1596327220528843,0.6504346062916957,3.0367842,1.916828
0.6273649614809533,0.6807402567186059,0.4541953955928343,0.3326859125933767,3.3549929,3.1873715
-0.00917988371012253,0.573515874583162,0.6656800411931749,0.09941748021916656,2.1887493,1.6163367
0.17003002376995907,0.03616684803951348,0.3588268281120138,0.6233561068693481,0.13744925,1.0375854
0.3461911552468054,0.6092571414162207,0.18697754177118717,0.20399129555582177,3.67396,4.0319643
0.6147191886322996,0.8396098133238523,0.5132332153927107,0.3521369545274169,3.0518515,3.3724105
0.2658525491280017,0.42578018348477636,0.6128258556167195,0.11955532103543719,5.254841,2.1225684
0.5629702149909147,0.7997221667764793,0.32972351346595785,0.4170496631197171,2.9239671,3.411552
0.04238390274362354,0.6219151040987515,0.48625964651956644,0.5731747927916713,3.3230717,1.2029475
0.161847525132437,0.31124170331931766,0.46080930261584546,0.2746573741232301,4.281754,2.0449297
0.07420788703583035,0.5871392401762593,0.7911652743477755,0.01974874872367614,1.2571694,4.2397895
0.18810897470050875,0.3139038190775472,0.4597571932903913,0.2617646844064545,4.3835435,2.1998198
0.4564443539283755,0.33746249029934067,0.5456578037996183,0.027234924798099223,4.4358916,4.5782933
0.4012027504384158,0.3686235898798267,0.718339584131227,0.2759302886329738,3.916196,3.7230427
0.1973174682459181,0.37467511127756825,0.4093132472691825,-0.0037359937714178913,3.874839,5.281673
0.23735653408885354,0.20329938156041952,0.658956485987702,0.07981136982474261,3.3833585,2.9426281
0.3506477912043379,0.5303524981588209,0.5087583666645737,0.17392607812440408,4.9237523,3.8809035
0.6363659734111267,0.5801750471071566,0.7094361244558751,-0.0037359937714178913,1.9701568,3.4588706
0.6567424223801813,0.6401250805149863,0.17539877848281255,0.49683624766959245,3.2690146,3.3470836
0.6359881567358457,0.2699186057539911,0.18543402839336257,0.050541922112506035,4.8426023,5.323911
0.668500530189024,0.05020605505174699,-0.005189909036817121,-0.0037359937714178913,0.50556684,6.401031
0.39726913868361646,0.2510288358184733,0.350633722643703,0.43922986246447626,3.0159154,3.6590521
0.5682783608359072,0.40474535501364,0.30368364428678163,0.11718789939129927,4.752198,4.131648
