NP_ratio,IL+HL,HL_IL+HL,PEG_PEG+Chol,Pred_nLnLE_RAMOS,Pred_nLnLE_THP1
0.5169625316518496,0.6790820034835432,0.5791009644378298,0.15818599628916877,3.913573,3.1782944
0.5522081561267544,0.6050120517425162,0.6956597351128541,0.6630575078624463,2.4560435,3.1071198
0.30929756655049595,0.542131112050734,0.6192327488072314,0.6340217528718074,3.2191772,1.9171598
0.13823505410648151,0.5084500798927364,0.2627894624746222,0.20946269141648852,4.8058195,3.5813398
0.4844727431888363,0.4311460694294676,0.009340194703520616,0.05936867415608396,1.2320681,6.714551
-0.0189612473930488,0.7846618893904876,0.4684484825636191,0.3640154243186924,0.97230405,0.77418905
0.5983314414048869,0.7786114905403221,0.12300047280378998,0.40495470348951473,1.836769,4.8258696
0.6101091102620726,0.25674135366779377,0.16010476340187096,0.18347944356956333,4.4599576,4.2915473
0.20445212164592053,0.568946897549664,0.5356049480939876,0.488275420284124,3.5006163,1.5904475
0.43817567289583415,0.3586418598757584,0.35499783615217817,0.06242851165737995,4.339149,4.4162507
-0.0498918408555972,0.07786401442808563,0.29256064651264113,0.31259874870012844,1.077108,1.1458015
0.0882907890339278,0.8451643760012739,0.569233436652059,0.0934312947292195,1.5616171,1.5553567
0.2522576787873799,0.5734863273634597,0.30898689738014856,0.620511842688193,3.3653603,1.8711183
0.03458969709279246,0.32318416778278347,0.47248088478546435,0.37911821563753284,3.165558,1.2704443
0.5383634971181626,0.20363506026726003,0.10254803183550448,0.003554457059234282,2.3033373,5.829292
0.40947001558535034,0.31050483922218164,0.37427126701128594,0.4603539133734159,3.1196382,3.6596076
0.4815170405445138,0.029580963290594106,0.3482487005036852,0.49280068329571425,-0.15481564,3.7819285
0.004952128183132877,0.5474408039992777,0.30953784600930284,0.7210654811158688,3.1269808,1.348778
0.1615041527926312,0.2621295614754758,0.25601581403446144,0.43397349413418373,3.240839,2.620802
0.056061666767274324,0.22818847958411181,0.6301255091052442,0.0023503342053991733,3.201071,3.2690136
0.4916432145251974,0.08039810914958666,0.5123786615265976,0.1772988324884234,1.1204346,3.8664203
0.11970135812447476,0.49759993472420094,0.5922926298149414,0.36680389913434347,3.3287852,1.7708942
0.4485804297649413,0.8264965695727554,0.3406036156364131,0.280357270638423,2.5430136,3.3425171
0.006333329945045381,0.7107703301743532,0.5965736639281519,0.5126431257683834,2.176279,0.45780966
0.5394091847113912,0.5351411497435247,0.2609337213371872,0.4556573373128812,3.676812,4.9038095
0.19894077646033054,0.7009122561094461,0.4800507894235362,0.14906802046001066,3.2090483,1.9510928
0.5799299413335148,0.6533997814083934,0.34553454992071175,0.17042113847740914,3.4972591,3.1239667
0.47955501600807554,0.13350362261191756,0.061314872441385664,0.2839505195565433,1.56589,5.2145944
0.489365678634934,0.5808270790264461,0.6633771778492087,0.14423667482717836,4.0675592,3.4226441
0.10293300008080818,0.2242309344364774,0.033727605644134684,0.3223337074070664,0.76237255,2.0774493
-0.047745702019127194,0.8174837085001497,0.5552505703726346,0.6498106363852764,0.40210924,0.81640697
0.03890947371686469,0.8341146506583965,0.5912850354363733,0.7244253107977447,2.0637422,1.0880635
0.6024578605823108,0.6057732828588085,0.44462541748222967,0.5708471596555975,3.5855546,3.238436
0.017118701275515208,0.6846782180573348,0.4125177667718097,0.3675934774232092,1.858059,0.5317995
0.325515398805744,0.4206289495659113,0.1945032390431303,0.2528030938593521,5.01514,3.2797127
0.4847458431356299,0.5476518162455338,0.31199516977489317,0.5608895749639428,3.626564,3.8181407
0.5757665945357245,0.5519547003766427,0.483824904975584,0.2972104306089616,3.543011,3.8801873
0.09514895452423076,0.4853856783728376,0.7843098477997386,0.21319292536479031,3.5582962,1.2581464
0.27723545719021986,0.9184267088470456,0.20806318800686693,0.4918503050186556,2.563646,2.213749
0.07004721683291097,0.8314045278203082,0.3779541903998613,0.6045402455108818,2.1542637,1.4840854
0.5007909208888626,0.244488652016008,0.44897983794622753,0.2318119841994062,3.0029664,3.8234308
0.6630298489566055,0.30770869509449,0.32142533559931086,0.6739222774617967,3.420318,3.7990305
0.5071566314091405,0.510879596880174,0.696302034400822,0.0780186472972841,4.589411,4.1024513
0.2753985932916957,0.26879872142820244,0.7815487387208768,0.02626199653029947,3.7915766,3.5789716
0.26966754181584573,0.372702353489203,0.12739878282467382,0.44492297792362473,2.31786,2.886708
0.16342135276559033,0.018605614906021528,0.6970531339092577,0.3763610597334058,-0.8190355,0.367243
0.4968186281882629,0.8802516797917711,0.09103165288849185,0.0930382760146372,1.117475,5.4484663
0.4529199021354953,0.16131045076950448,-0.0022535900671860057,0.22675780143182933,1.1058223,5.692809
0.05149134637056474,0.21263329694468647,0.4938816433919761,0.47000596696575275,2.8078682,1.4622703
0.30538402189624086,0.043327236920686685,0.6469000158353582,0.7069288883647674,-0.34719557,0.5651932
0.3021242121868829,0.8856708223152714,0.740419784270101,0.06387428205698446,1.9293925,2.679694
0.3160977943257533,0.7094454287403351,0.8199754748996999,0.38758297380925355,1.3717113,0.8200033
-0.03360682360320058,0.5458153617667107,0.35288559668297453,0.6488914510989735,3.0939856,1.6576103
0.49021703330322935,0.34797398674512403,0.6451239040266974,0.5253563385461939,2.3773944,3.5562005
0.4587628514072846,0.7239709749129126,0.41793348558098564,0.04407994013359599,3.0033684,3.100325
0.3594028302989868,0.2616602365960879,0.23670126662006846,0.7251754022952408,3.2409322,4.427853
0.4956043895360897,0.7047499487787756,0.7927240652479671,0.10500042503841012,1.7808872,3.194374
-0.04602711983876878,0.4485640472323736,0.7952595155739951,0.3316898458148319,2.2584565,0.5586323
0.5576735615460697,0.3880951787526612,0.766858775955266,0.1732238570429715,3.9011564,3.8321674
0.4465345410758475,0.057472583453672905,0.23050475929976372,0.07173770982353399,1.3711307,5.227706
0.0366795106836658,0.5566153715777202,0.731701646476082,0.5576957108072983,2.5789955,1.0976882
0.4711559634843773,0.35979412127891375,0.8014561022903776,0.03220040651171728,3.8091638,4.388172
0.27175064084997486,0.18509980225318715,0.23122220901935808,0.7338625259025142,2.6210802,2.282334
0.3796874526444549,0.3669251683476933,0.7643629259815253,0.053120210545996624,3.7907393,4.1840916
0.652335362526547,0.6677409236390398,0.3655602788678167,0.3760969935221993,3.3067987,3.1852107
0.27198771322231274,0.09689006982366061,0.5350409411785553,0.5690753924411347,-0.4767282,0.80487967
0.13248965200353663,0.8555525255651648,0.08900471087457457,0.6850852728777288,1.1437329,1.9764838
-0.011391772453832064,0.2003891274999293,0.06433659166320443,0.7378273353772303,1.5384204,1.7010098
-0.028949640732874694,0.5606949471173405,0.7229753499002108,0.3383043621681855,2.141866,0.7707144
0.24705478836122607,0.5640322031857233,0.2989358112242124,0.5282871411781996,3.615463,1.9996994
0.3547949915791902,0.4329867620501322,0.7400481926220888,0.6220652731569692,2.898309,3.791885
0.5823239995654744,0.055061827828319046,0.5371359749641738,0.5909299617113573,-0.4512258,3.8526387
0.4406118993286225,0.3914737131093024,0.6075230934340293,0.4877702498644229,2.7783318,3.8851213
0.6167649679608923,0.6618602064085304,0.032424429347796144,0.07534607362583834,0.8276995,6.5081034
0.332361248663432,0.6601989978708884,0.7568773188428044,0.31402245199307277,2.2033477,1.1588882
0.2903943250962511,0.8532185928215165,-0.0013621490283040939,0.62167733055634,-0.7669545,-0.12890036
0.4369470174022494,0.02019294456973262,0.020114954003780314,0.07869052596240343,-0.002389311,5.9524207
0.64518185999395,0.5599055704292633,0.24981570348903673,0.24105001595407285,4.6633983,4.976226
0.013149185278043318,0.16504812080641026,0.3815756940427442,0.0686023810297405,3.588551,2.8550916
0.24201420032903465,0.14126238826404544,0.25423194765486223,0.014145875636197028,3.9740329,4.5286336
0.41780729561401775,0.42098397266655624,0.16840071896967126,0.5204268016951243,3.4692976,4.6831794
0.24927800227588287,0.3354161771873122,0.4850950320961548,0.23462529727215903,4.088935,2.2462645
0.5474785970944077,0.7831311976776988,0.3891346444081964,0.607314910478848,3.1309469,3.1916022
0.0930428856038515,0.00298710935108166,0.5672948280014584,0.18520004379214328,1.6710222,1.8379099
0.02590759510038551,0.15325924551233247,0.7213496660528689,0.3726565412181961,1.1277277,0.40296757
0.3484711623872836,0.016261092092438426,0.5602576570512553,0.2948649053106838,-0.5373987,3.7547915
0.430423634471333,0.9039697842753897,0.20032652082585664,0.44204788956567426,2.7184827,3.8744664
0.44304527195940907,0.6401255115659601,0.12974147324685373,0.29082426070128276,3.3335629,3.7042375
0.2052579248948917,0.582461689954731,0.465725854550626,0.45135514254049547,3.5786052,1.7028899
0.4427005796714568,0.7055971960252603,0.4993651895478331,0.45365602919774245,3.4895153,3.2249305
0.28865315332448416,0.12765340657945476,0.619962246313978,0.25784484596595525,0.9291901,1.4941952
0.5644504129933339,0.0011188799403400705,0.5900514362354831,0.051411833649814734,1.4032604,4.129843
0.06835809270793622,0.9067218337281251,0.19870215930227667,0.25033033387742837,1.631939,2.0219288
0.24790210212392083,0.6394892703795566,0.005417659933118075,0.4204412989650924,0.6652974,0.22075799
0.4397518411090704,0.06978298174654227,0.32714391594534603,0.598814243515366,-0.15481564,3.8251839
0.030485699876896963,0.3084707632588684,0.5876881805582744,0.25480148347416665,4.3195815,1.6536374
0.5609166995822431,0.4827625914773783,0.8264167662359485,0.13125531303958762,4.116702,3.922846
0.5636380639619969,0.41389105774888113,0.5820524666917696,0.2269584765813768,4.9135523,4.1402493
0.20847655794898645,0.8781679873494281,0.27608775163130567,0.13689270241259874,2.2246065,2.5683448
0.5908544992356433,0.09504579120172309,0.2748099276245939,0.2511477150784928,1.1503303,4.349792
0.4819999589057677,0.42264360366959036,0.788614747851514,0.19673671358485348,4.289159,4.044645
0.22324999761527065,0.18094479617584128,0.6321941585924552,0.27627650093500783,3.0029244,1.6939025
0.3658084190447553,0.3957852541574808,0.24876755270145887,0.03662358477000796,5.004049,5.5878468
0.014681750246756789,0.8409813566888877,0.06782906479411167,0.08728360333852277,0.048345122,1.7357471
0.07072187124053687,0.688493037456298,0.6380480723919016,0.6518259254102373,2.330445,1.1365092
0.09201351452614921,0.7058996506044535,0.055611466757144484,0.5359059411680251,1.5613573,1.7097859
0.6357415813465741,0.5752079944435231,0.4100451914995848,0.6967606077650931,3.6741316,3.2660477
0.01778033670231799,0.8843645845100909,0.7219252614935019,0.5784236137355481,0.44467476,0.60638905
0.03006663698949126,0.22670334335821477,0.4711632287070278,0.4985704494225154,2.381712,0.9909428
0.393645638061859,0.886305721344765,0.4593128869416154,0.2861392301025233,2.4908285,3.1129787
-0.002081020720244499,0.5069309960150411,0.5743682837919141,0.36224912928813247,3.0396338,1.1428286
-0.021126030179115934,0.07075202505721302,0.5805973700375862,0.5179314347829749,1.5246438,0.75962263
0.12698888426117516,0.6993237300544402,0.43830210820323834,0.16271069819703862,2.8507955,1.9385159
0.17580537605064617,0.5261152841454696,0.05489295040863529,0.24426754881632756,1.9086232,3.1416523
0.1963203121603298,0.4152848721934646,0.0007039003557088351,0.41105407327960447,1.1774474,0.63711375
0.6023356076502455,0.6008963923379399,0.37978037562294936,0.1716920650984388,3.8558235,3.2293663
0.05922502697241315,0.894345313192303,0.019402764008233528,0.1663336071122524,0.004915597,0.38143316
0.5332104794075674,0.8472645661829191,0.7745206916503401,0.26089622854420963,2.0485957,3.1451058
0.4186281680618259,0.36048888456588574,0.8180381943914006,0.010379031363893936,3.7746058,4.066889
0.38080264815801756,0.8224924009704483,0.3308470185719262,0.14620338384373796,2.254328,3.1561387
0.5732571195698742,0.8051607880459131,0.469346616290478,-0.0025529495353247915,0.19024694,2.6155975
0.6287492001782001,0.45015695197717354,0.4863177616842157,0.16364895176717165,5.14076,4.1683183
0.5160818218887102,0.06423160179444234,0.3399801620570654,0.008104382620307079,1.7621257,3.8205235
0.39183773064158034,0.17643293029175616,0.08243782142945164,0.4810881036218336,1.7182225,4.899538
0.4977220476786354,0.4914731124494104,0.28869851246292944,0.0742494028663113,4.6842847,4.050136
0.4760844731020118,0.3239395962240574,0.0801787071559112,0.6268567636386081,2.1950395,5.04165
0.4160247350228374,0.746491172478053,0.7493747349640202,0.6945092608243875,2.1435225,3.0156295
0.1687258019339587,0.8381121417858494,0.28531260109248285,0.6373455376341051,2.5090196,1.9581592
0.25833471065456587,0.24034815201489554,0.04532484333057807,0.6033379830635914,1.2877537,1.9514457
-0.031058131083912578,0.6932826373458753,0.3104045978675909,0.3300097976599873,1.6428735,1.1893514
-0.03436054338705621,0.6408851551223079,0.21734833189427827,0.008974324844320033,1.7284573,4.2509103
0.29500825214796716,0.04443066144272927,0.11905545460907092,0.22408678543635716,0.82556003,2.0443707
0.6423545294308088,0.8591256714957854,0.17663530767897806,0.6106890784673032,2.6600647,3.4837332
0.01185671626131226,0.7224002867919207,0.5160006602867082,0.060972925641650175,1.6644796,2.3019478
0.03293371597876561,0.12609521800088927,0.7548444184223828,0.6654182625938011,0.10707131,0.12162168
0.1550265809745981,0.5332415201618891,0.3868837989550536,0.6270662249729853,3.5803084,1.9738809
0.5940449104130928,0.6827941172067219,0.6934083489338518,0.5084049919955229,2.4028034,3.0419438
-0.02725400201770256,0.4921406785701005,0.42826991451358365,0.6961676539574273,3.191504,1.321001
0.5404629929093588,0.7319884887536087,0.6903015098679772,0.49873901539890797,2.6567104,3.0541635
0.6403087729744211,0.766857739414793,0.09230522816602467,0.4525293588646355,1.5837226,5.24375
0.5894367024500882,0.2987132226292108,0.11298963106020389,0.14675021572023794,2.5502057,5.091338
0.605691567051762,0.24319794691582713,0.005742652699983278,0.15511613616696618,0.8738298,5.685264
-0.025937055425048518,0.45877448936539905,0.06317834255166176,0.35925578022775867,1.7280402,1.9294617
0.19415570467636106,0.6800955101263152,0.813213559729326,0.5131328840444049,1.4514201,0.8678497
0.3443304378953179,0.7642222238729622,0.27753177748634034,0.3825714239699983,2.9441683,3.4364212
0.3091725070478697,0.8873820952337454,0.3922310828728263,0.5161596673765315,2.654859,1.9596807
0.2454097666980971,0.02058471098514418,0.13993537970002476,0.18103941777540467,1.3179762,2.1349194
0.565639622525789,0.7582467567690361,0.4306990905280596,0.4210539058769035,3.3741348,3.22419
0.05539514007550622,0.07200923006568463,0.6625785244009655,0.494049195699614,-0.00608901,0.45339316
0.6531921817649601,0.6091749034839756,0.014175255730928694,0.10822753526959877,1.0893637,6.4685326
0.41767425887978993,0.7900268416953742,0.3834174543379344,0.46486397988205574,2.8862624,3.101814
0.6495209427396608,0.07891189415411294,0.4717014648322674,0.13952207574000117,1.2314086,3.9190495
0.5355487478384315,0.911049499344668,0.3084369466613933,0.5644231851794833,2.7404788,3.3435953
0.25558968049219793,0.13051298753332052,0.6846447885324842,0.06988646312059486,1.194825,2.8507993
0.5164179723703386,0.7156149048500875,0.8111376046930627,0.20447785953692077,1.6375774,3.0406876
0.2926652132480458,0.850570881691968,0.11667001733425966,0.21392137619397505,1.229991,2.4265432
0.6328882748154716,0.02345544414294676,0.6788443057867295,0.1815517208693301,1.0981836,3.713955
0.41227550109869116,0.030454916928417834,0.8035169292642348,0.539948249485135,-0.2886623,3.3064427
0.5261814942880387,0.27085139400449604,0.32613784628278725,0.6728521733161081,3.356249,3.7193444
0.47049971056396284,0.8881096147602975,0.3727890348921394,0.14237052616278525,2.2585714,3.0729632
0.13715190898179408,0.09756737965028851,0.039698308824173634,0.10217471109467204,0.810331,2.2953978
0.18764902746270745,0.08995655784281366,0.3392929280244993,0.4058941395228189,0.14655466,1.2268062
0.31958918574723916,0.8142616416975769,0.509962646339953,0.617833484518634,3.048209,1.8222175
0.11617509863179278,0.28420109998918613,0.44672261704037575,0.6046684175483266,3.4194608,1.6709374
0.14292648885579418,0.8830461405601823,0.433564139081453,0.07920770146903634,1.5164468,2.541794
0.5550690301988234,0.4193863128676275,0.42719442419628295,0.5013771916142316,3.6346843,4.184217
0.175146103862996,0.6144281922374647,0.7379367749669213,0.6852951585974186,2.347307,1.3061545
0.27588427920808845,0.5982523438171632,0.3956719052917892,0.5808193327381698,3.371507,1.8169667
0.33317349037606064,0.7623338550602231,0.8121948821703702,0.04370704360481294,1.5663875,2.3804939
0.3244087320096347,0.4531877570910168,0.7451463636120023,0.015099440880572194,4.7053633,4.503864
0.3018496756825743,0.7133176028614937,0.48734079253728896,0.03393984164408054,3.016173,3.9390662
0.46106186541229216,0.5651770433418041,0.22781535300835928,0.4548088812480648,3.5707572,4.1633744
0.6314048687213549,0.11004548106010507,0.7297013705821671,0.09569515355084712,1.2318803,3.9208524
0.25398744435741577,0.8252088371476454,0.11495773701710482,0.3866463671642743,1.4326087,2.000789
0.07984329821261775,0.483970728536774,0.011155454915016596,0.5800116582270921,1.217014,0.68686897
0.47530527619508317,0.7021691704612526,0.010554108210605092,-0.0036978334176019467,-0.33175272,6.3125167
0.41693344690958567,0.10595844584830859,0.5289211174894453,0.19240426229345495,0.9509511,3.7929223
0.2765429326030464,0.3789380636920107,0.5714476237387078,0.24848097292026602,4.2153025,2.3299675
0.5703434804272154,0.15000368873730135,0.304665676747661,0.5736309606323869,2.2514296,3.835111
0.293736238395019,0.1576601779698643,0.7973606184469451,0.03798752549906663,2.6259952,2.746599
0.3133214564933716,0.40395189790131336,0.7264004500210183,0.3962021848693086,2.544171,1.5775478
0.6154435492612987,0.07337843810282081,0.2647578396001216,0.5900686862791823,0.13197173,4.4900723
0.2430390144697102,0.13962382201522056,0.07168210913239983,0.3919742682223056,1.3879412,1.8757395
0.596755650159095,0.6082664715496348,0.10989943779772869,0.24735593730848013,2.4405434,5.2914133
0.4663865612230626,0.07710740536618518,0.6914652088167793,0.11473566536199992,1.198494,3.9174173
0.43375885727603997,0.36329297204875044,0.31825090496645125,0.5474452013723364,3.1436782,4.0141664
0.2564833800130344,0.6940177300505266,0.4016651207026254,0.3934559662260254,3.2563627,1.8322884
0.10140430379127706,0.7336600131808155,0.043454487268541175,0.4233092887105961,0.5749106,1.6825298
0.16590529972345652,0.16817943395033683,-0.0037656717423813135,0.081272517576274,0.8158238,3.1540246
0.12501564682368932,0.08463469114815463,0.004179756296286907,0.6813792384443211,0.39124995,-0.29839563
0.5927786472469362,0.08849287924042587,0.3519683512796939,0.41511503760679536,-0.18854049,3.835301
0.13025499740713736,0.9122555505480928,0.5959703660223461,0.2030024570073694,2.1218383,2.331811
0.3457445762701853,0.0945296544546215,0.15757956289903888,0.1879973086754189,1.3471338,4.1778855
0.2980830419765759,0.33043381722229087,0.3028919060932461,0.402420519221448,3.1540806,2.0823474
-0.004424870749074189,0.587417748513913,0.31756892000526693,0.5237355666859759,2.219052,1.3261293
0.5900364637661328,0.5441392900643974,0.08659742081584114,0.7026433474317092,2.5444589,5.8619466
0.2349179808664032,0.739882976063994,0.21272614160971084,0.14159377585591482,3.084515,2.435699
0.33958194748129233,0.25447455352951404,0.42274963900446993,0.2163098703152591,4.179199,3.734687
0.1697498824989977,0.2584878666360241,0.1332894530014615,0.19984769106101,4.273578,2.9459953
0.5040904431451111,0.5899255331175988,0.7204766502461449,0.19131511548055932,3.0829964,3.3046958
0.3509942284319216,0.6812772687731298,0.6183573031790924,0.7165508074972068,2.8214831,2.7627008
0.548282241095957,0.5826176405393266,0.6233181278969077,0.126260879458882,4.0752325,3.3569531
0.19240864850510458,0.3861662772979597,0.14491693875485467,0.28080261215010854,4.0193243,3.1548283
0.003582810010410581,0.5857424481536062,0.05948315147418958,0.5544950477836599,1.7306494,1.5249358
-0.015618873726115104,0.07985171669172278,0.7329235176694195,0.3260875567985516,0.8007605,0.3329853
0.20728322458401494,0.447686303225599,0.6566873697971956,0.014215481567514301,4.923336,4.6553407
0.36844830123154104,0.6380169902356535,0.6003224140951235,0.7061919057975911,3.3478007,3.0232568
0.09748738152648516,0.6357356260929129,0.7506636238650233,0.4491211891178653,1.9438779,0.8905621
0.5185555512237014,0.7525305697921968,0.17256247707929465,0.6187823061752463,2.9607854,3.5323036
0.6346177970489177,0.4086765567173903,0.4598572200483577,0.722798243382229,3.698844,4.055348
0.5291931390358816,0.6778907385148876,0.09923612089313037,0.49651150595001003,2.1602678,5.4426756
0.23553893712099505,0.8672892206325715,0.29315965291386165,0.41607965645044087,2.8800967,1.9596415
0.08267446936980134,0.5948705019112105,0.6581180703071036,0.6975466556145773,2.7403584,1.2210866
0.11496262265856864,0.6276467824778904,0.5134109176814643,0.3516538974159627,3.2000225,1.3072634
0.5413166216133488,0.08668894515108334,0.05719414433600126,0.5337515965618017,0.52486473,5.0670013
0.5663134829189473,0.38341286039567907,0.03847853550352628,0.40098946830504945,1.7112015,6.009383
0.39491796220533126,0.459796049433665,0.05792121452821002,0.03332862189264944,1.6573156,6.690013
0.46506070299920305,0.3031293911051907,0.2652545297469763,0.5770115732963936,3.1095383,4.563848
0.03606768259729681,0.7614267012189699,0.17750772833021844,0.27260697170853104,2.1356745,1.8218207
0.21807168788603637,0.3197418221130981,0.4173740010367739,0.015774568409589688,4.4068723,4.3659463
0.08167883358007764,0.8064832860419023,0.5655082523788524,0.6862907532043651,2.5195892,1.4761297
-0.023801722062915573,0.5241054451574657,0.6894760972666121,0.2857402189472558,3.4227293,1.6173555
0.33648079480981247,0.591111815733524,0.5071777667282867,0.5962236925250752,3.535016,1.5517777
0.14948856935574306,0.3569830873084463,0.3674319141172601,0.04533623218761229,4.3911185,3.4108152
0.46208729271343146,0.27114529049752656,0.2508613395089636,0.2035248383526042,4.6130247,4.7471547
0.11560007615885375,0.6445609259588599,0.3979855020773233,0.4250341269051063,3.4238138,1.6275803
0.6558990721670631,0.4522135099275396,0.13128404943243827,0.33760482925908886,3.2892406,4.636437
0.1906194682135937,0.9014023347778101,0.33010858853031333,0.6580845476488005,2.6135323,2.0481505
0.5833858935415218,0.32656826218425167,0.24633118502337562,0.09088269305891075,5.005063,4.8176475
0.11096622204799518,0.38055024558560335,0.5492613189613114,0.27563846800257047,4.379022,1.7347032
0.28085620381161985,0.06554445966717577,0.5882071856631197,0.5893448557136678,-0.29916447,0.9255982
0.4918701708223809,0.011331058891581675,0.441152289640391,0.13460760061219906,1.2143904,3.8333957
0.5065812804908416,0.27449988874093295,0.8105251994581435,0.38962698820469416,1.8482424,3.4358873
0.5954803504622264,0.7885022123267856,0.6040036019765006,0.1985492277879925,2.55712,3.2536836
0.43070282639107055,0.7653739960232482,0.49060962427882765,0.2778150213331153,3.3174965,3.2982745
0.46558628305258737,0.6205816313556762,0.2197714512752074,0.011992696832711428,3.599317,3.7448096
-0.012797951009146429,0.40655548785531237,0.11988588433857258,0.3814342454159974,1.9868479,1.9246238
0.016015206479293997,0.870604454689439,0.4828907827004627,0.1788734430634772,0.45144185,1.2681135
0.4452380507431732,0.34397850325270274,0.6989912450261825,0.5426877373251783,2.3762245,3.5171394
0.26657620428730966,0.71937023678689,0.32390667962141306,0.2831306945736322,3.1947522,2.0853877
0.06703151512676891,0.6033194700787102,0.1629556497387656,0.31766727926840327,2.9375856,1.7633041
0.5202844895835669,0.04219997634101857,0.508246525071826,0.05468683873926787,1.2130307,4.05362
0.052585990817057185,0.013759764270328085,0.2817714573814851,0.6513101869479689,0.59324133,1.5653305
0.36269669646497377,0.18395017453119317,0.052771380263375994,0.7239641837280102,1.5807494,4.9071016
0.2796239009427312,0.3415117888948892,0.5000184473211641,0.4735681028574485,3.1124296,1.8208613
0.26411574456010295,0.18701182328103422,0.7120186777404948,0.6136939480620985,1.6328721,1.205749
0.49496656163984093,0.7117504033109697,0.5461749159943807,0.5197762167165496,3.3487082,3.192989
-0.048612485694273316,0.007071104201171911,0.40534470937427797,0.7262487947455246,1.4771405,1.1547068
0.2996138777377543,0.23286896356218859,0.5253474271325059,0.6386735682378759,2.018624,1.4034328
