,0,1,2,3,4,Train_size,Score_Type,Mean_MAE,sd,Percent_Error,Percent_SD
1,4.858232627302783e-09,1.765898960393031e-09,6.498653604136706e-09,5.218317211674872e-09,4.7194278374185215e-09,1,Train,4.612106048185183e-09,1.739219990512762e-09,4.6121060481851833e-07,1.739219990512762e-07
3,0.2081631947325127,0.2519392555456903,0.2380651010081424,0.2393768864260894,0.22589344830417674,3,Train,0.23268757720332234,0.016521934376912125,23.268757720332232,1.6521934376912124
5,0.26547163446714583,0.2826940752043816,0.24606880963251335,0.2609540307327978,0.29721130678020363,5,Train,0.2704799713634084,0.01984616100294705,27.04799713634084,1.984616100294705
8,0.3037155602927689,0.29947670419790284,0.30363342315852104,0.2965191396041618,0.310014066236545,8,Train,0.3026717786979799,0.005098698247222008,30.26717786979799,0.5098698247222008
10,0.18628701279913945,0.18724590091502313,0.1829514045194746,0.14102656711124156,0.1938067960375183,10,Train,0.17826353627647942,0.021185018027400433,17.826353627647944,2.118501802740043
13,0.11553660137066421,0.09071263004405145,0.10729826012168794,0.08473112636290178,0.1000630121543344,13,Train,0.09966832601072796,0.012384448495541395,9.966832601072797,1.2384448495541396
15,0.08813592529341142,0.07240781462993721,0.07467325934408273,0.06752286482817435,0.06436474892292539,15,Train,0.07342092260370622,0.009164161261346043,7.342092260370622,0.9164161261346042
18,0.05026836864767261,0.04101427005390405,0.042003037814750566,0.04021692071011784,0.03914612165701177,18,Train,0.042529743776691366,0.00445136057443766,4.252974377669137,0.44513605744376605
20,0.037244217911473976,0.029003746316658707,0.03329636531742369,0.03162213045237174,0.031566454544260235,20,Train,0.03254658290843767,0.0030412539910543578,3.254658290843767,0.3041253991054358
23,0.0282394671257162,0.02338511100508455,0.026754293615496694,0.023371983724370722,0.02650884322103415,23,Train,0.025651939738340464,0.0021783868780077173,2.5651939738340466,0.21783868780077173
25,0.02183048054873148,0.019381833026539057,0.02696601632942754,0.019652957092279037,0.022001270319635263,25,Train,0.02196651146332248,0.003043347578874792,2.196651146332248,0.3043347578874792
28,0.01982594995136721,0.015010438420551697,0.02072607097954395,0.016440669003477675,0.01667936216970233,28,Train,0.017736498104928573,0.0024254621126560873,1.7736498104928573,0.24254621126560874
30,0.016274545677351367,0.013521700137100953,0.019737911320064826,0.014806597921105483,0.015333989062232453,30,Train,0.015934948823571014,0.00234712310017116,1.5934948823571013,0.234712310017116
33,0.017338580998298648,0.01384246479876941,0.016822949529654237,0.014066870635677662,0.013340440241000905,33,Train,0.015082261240680173,0.0018522302948753824,1.5082261240680173,0.18522302948753824
35,0.014543614187340844,0.013175452128821341,0.014308205480064931,0.014398351703781103,0.01431906774780852,35,Train,0.014148938249563347,0.0005522593347258825,1.4148938249563348,0.055225933472588244
38,0.014903970042530574,0.013241330338223278,0.014782589761872305,0.013271141448502471,0.013885696780565704,38,Train,0.014016945674338865,0.0007981310142374198,1.4016945674338865,0.07981310142374198
40,0.014034098330407547,0.013858530103933658,0.0142724454305583,0.012465238829628165,0.013429827792893959,40,Train,0.013612028097484328,0.0007112278380362445,1.3612028097484328,0.07112278380362445
42,0.01388715981106958,0.013934814314750608,0.014237190247637779,0.013282599104440674,0.013487394802357763,42,Train,0.01376583165605128,0.0003796364584818242,1.376583165605128,0.037963645848182424
45,0.01264148087359154,0.014488197166213296,0.014309609033785706,0.012175882155157832,0.012401344864630444,45,Train,0.013203302818675763,0.0011055813633314366,1.3203302818675762,0.11055813633314365
47,0.013026024241353695,0.01360693906536605,0.012138519469292484,0.012796150610987558,0.011718221146623336,47,Train,0.012657170906724625,0.000742976053008745,1.2657170906724624,0.0742976053008745
50,0.012696709877073858,0.013247177918863578,0.01135171677048015,0.011831279326527507,0.011783044086214995,50,Train,0.012181985595832018,0.0007699141686775009,1.218198559583202,0.07699141686775009
52,0.012142013790331719,0.012801127837562157,0.01142476469168568,0.0116275324075007,0.011029754678796943,52,Train,0.011805038681175441,0.0006860991000362957,1.1805038681175442,0.06860991000362957
55,0.011822123468467956,0.013080770770385147,0.01158093572666564,0.011237051492312512,0.01060310440436812,55,Train,0.011664797172439874,0.0009147299377727321,1.1664797172439874,0.0914729937772732
57,0.011646885185523075,0.012495944791597487,0.011155384693101105,0.011687420966430986,0.010546089391363112,57,Train,0.011506345005603153,0.0007206094240003966,1.1506345005603154,0.07206094240003966
60,0.011391703546072504,0.012854787932731215,0.011197689520600431,0.01188373867660981,0.010630220621229685,60,Train,0.011591628059448727,0.0008367142767741581,1.1591628059448726,0.08367142767741581
62,0.010337995474585708,0.012467308748772037,0.010953697490911869,0.011525438047078108,0.010194562343667024,62,Train,0.011095800421002947,0.0009317074694444765,1.1095800421002948,0.09317074694444764
65,0.010330716613586565,0.011664899747954443,0.010713391218087422,0.011699713627767502,0.010887127850598918,65,Train,0.011059169811598971,0.0006035334435636143,1.105916981159897,0.06035334435636143
