Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.11862293630838394,0.03645813478199987,0.7714285714285715,0.7105167866448401,0.20947645175177396,0.03438506679042479,0.21886583693864198,0.04201228316541188
