Formula_label,Helper_lipid,NP_ratio,IL+HL,HL_IL+HL,PEG_PEG+Chol,LnRLU_HEPG2
174,DSPC,0.03833865127528442,0.2581837081632191,0.257134779397329,0.25493452924729404,10.59689609
175,DSPC,0.03511239731102485,0.02926326865781692,0.2580253773004545,0.3219278575976525,8.389930386
176,DSPC,0.01575487352546752,0.19303180229102124,0.311979827482208,0.10184646900866484,10.57752789
177,DSPC,0.01610438437159563,0.08817175626717727,0.1542876316731047,0.10395039171718849,11.49794881
178,DSPC,0.01640012431831943,0.2605047907174033,0.1724152446886207,0.10314757910472552,11.07225256
179,DSPC,0.014598799188274503,0.22389632410330707,0.15018411728402023,0.033081416272181155,8.719000659
180,DSPC,0.01607749892189346,0.0761843932025294,0.3020254230713245,0.10184646900866484,9.825372383
181,DSPC,0.015593560827254535,0.2585068968732954,0.2574391609591567,0.10483625391025109,10.00359411
182,DSPC,0.01454502828887018,0.11863963738982403,0.1498233687662985,0.03294300030451513,6.544839527
183,DSPC,0.01640012431831943,0.17048204456524368,0.1761918307335199,0.09952108075187553,9.975841512
184,DSPC,0.01580864442487183,0.2629287060429756,0.3114161579232678,0.10040694294493813,8.965317263
185,DSPC,0.015539789927850212,0.13607713733803123,0.3061740310251242,0.103479777427124,9.67742716
186,DSPC,0.0650896737289366,0.5876158365023478,0.1823884756627728,0.09827533704288127,6.06930931
187,DSPC,0.08817793468126224,0.6053596505966545,0.3198030555741711,0.1302128069374083,3.604965909
188,DSPC,0.065166717802792,0.618657575024301,0.18670411491510194,0.13081634393599645,5.765224901
189,DSPC,0.0650896737289366,0.5876158365023478,0.1823884756627728,0.09827533704288127,5.16169705
190,DSPC,0.024653957376883473,0.8637218276788885,0.27507074476280535,0.18536666389834733,3.947778507
191,DSPC,0.006102997082390996,0.6413973759382252,0.4068454142518394,0.1312183373473964,5.417368244
192,DSPC,0.02161590156053904,0.7802069269159924,0.2799859433167637,0.1996235085679484,5.057822373
193,DSPC,0.03231631054199992,0.9949217535739503,0.41913341063673526,0.22138249868504828,1.957240203
194,DSPC,0.011695170620440912,0.5941089914956987,0.303490963924569,0.20989397336876783,5.871784623
195,DSPC,0.03825799492617794,0.9734003235620516,0.3885937939333566,0.1756221797746588,2.18988001
196,DSPC,0.04247901052941751,0.8518666781774535,0.301022091256411,0.21415718517288154,3.957620858
197,DSPC,0.04177998883716129,0.7741838645918433,0.3712214981268204,0.2079838330149766,4.88599301
198,DSPC,0.0011829597868951852,0.19433924752723897,0.3687751722410201,0.19137391689505304,7.079306283
199,DSPC,0.010700408981460865,0.2083979564155577,0.4100470573466196,0.18921462779946296,7.184102043
200,DSPC,0.03508551186132271,0.39625873934535816,0.21160155242614168,0.23215126096946545,7.179305391
201,DSPC,0.007743009514222937,0.05786546949956872,0.011104290311121447,1.0000000000000002,5.715063025
202,DSPC,0.007904322212435921,0.04318976398292257,0.5600846205453154,0.8724081610054536,4.85187241
203,DSPC,0.015674217176361027,0.06766396357324539,0.5553047026855027,0.29028596738919804,6.240167233
204,DSPC,0.017287344158490814,0.038914858772368,0.00586216341297782,0.2748110622041359,2.47656865
205,DSPC,0.02000277457840928,0.25044186951730063,0.00043966225597333666,0.10206793455693049,5.558230361
206,DSPC,0.0,0.2579633522245307,0.004802464642170291,0.2287185449713479,5.860612571
207,DSPC,0.034816657364301076,0.06766396357324539,0.5515393900317823,0.23298175677546162,6.29111458
208,DSPC,0.015647331726658845,0.2533652583038998,0.0,0.287047033745813,5.504787892
209,DSPC,0.03462845921638592,0.25097072377015284,0.21160155242614168,0.23215126096946545,6.972382373
210,DSPC,0.0650896737289366,0.5876158365023478,0.1823884756627728,0.09827533704288127,6.06930931
