,0,1,2,3,4,Train_size,Score_Type,Mean_MAE,sd,Percent_Error,Percent_SD
1,7.473356578024947e-09,1.4032277195763499e-08,1.1147017831003581e-08,1.4823550908982242e-08,8.50158754506225e-09,1,Train,1.1195558011767304e-08,3.25284201618659e-09,1.1195558011767304e-06,3.25284201618659e-07
3,0.006696342162992533,0.0066939301128573075,0.006695977404221206,0.006694160071396715,0.007361046255079421,3,Train,0.006828291201309437,0.0002978210448540466,0.6828291201309438,0.02978210448540466
6,0.003635167677282708,0.0034388835121573758,0.003584631374655478,0.003929777262946553,0.0037896077628841473,6,Train,0.0036756135179852522,0.00018943904640880143,0.3675613517985252,0.01894390464088014
9,0.0028100544922069234,0.002861613462525404,0.0029126432064005953,0.0030628965441039753,0.003158076104593329,9,Train,0.002961056761966046,0.00014510555660770245,0.2961056761966046,0.014510555660770245
11,0.002741820952619986,0.002661948909706526,0.0027652989894589113,0.0029415842373965067,0.0029354880589981956,11,Train,0.002809228229636025,0.0001241212859635771,0.2809228229636025,0.012412128596357711
14,0.0026326929780023703,0.0026933713977453817,0.0028964659954656006,0.0027725509159791583,0.0027877889801881757,14,Train,0.002756574053476138,0.00010017545079836088,0.2756574053476138,0.010017545079836088
17,0.0027166121296823436,0.002643331170175338,0.0025640497989474964,0.0027946477151958873,0.002728785269623803,17,Train,0.0026894852167249736,8.832292269706747e-05,0.2689485216724974,0.008832292269706747
19,0.002663911206046075,0.0025709669241929392,0.002582541513296983,0.002660107534562404,0.0028551946450369376,19,Train,0.0026665443646270675,0.00011382972014772799,0.26665443646270676,0.0113829720147728
22,0.0026389716977305087,0.002721532944049725,0.0027259146931056144,0.0026774812989606134,0.002835986508741513,22,Train,0.002719977428517595,7.393177071028381e-05,0.2719977428517595,0.007393177071028381
25,0.00256509939989425,0.0028029455520271495,0.0025058199743268053,0.002731364083266291,0.002805885989641592,25,Train,0.0026822229998312175,0.00013884999172489917,0.26822229998312175,0.013884999172489917
27,0.0025215205932011945,0.0027953946704168857,0.0025267551949491656,0.0026753353602603043,0.0026733011802756454,27,Train,0.002638461399820639,0.00011549348373424336,0.2638461399820639,0.011549348373424336
30,0.002498854533604337,0.0028314461470014063,0.002541556822442588,0.0026542155728733418,0.002624702682167264,30,Train,0.0026301551516177877,0.00012866255704359247,0.2630155151617788,0.012866255704359246
33,0.0024785419026461136,0.002610114183336529,0.0024186473597318497,0.002536580521737984,0.0025778144545925636,33,Train,0.0025243396844090078,7.686832592334338e-05,0.25243396844090077,0.007686832592334338
35,0.002419300344194139,0.00256175038086254,0.002409094138259865,0.002471424471603712,0.0026011401279056635,35,Train,0.0024925418925651837,8.566969876497243e-05,0.24925418925651838,0.008566969876497244
38,0.002424665473853677,0.0024925702022211135,0.0023711317396490346,0.0022697558436128923,0.0023181282931828305,38,Train,0.0023752503105039097,8.748540648982106e-05,0.23752503105039097,0.008748540648982105
41,0.002466303078961835,0.002577120982149764,0.00243631581984951,0.0023998958313147314,0.002370122352414352,41,Train,0.0024499516129380386,7.984930473972118e-05,0.24499516129380386,0.007984930473972118
43,0.0024087969514765724,0.0025854391464225205,0.00241586585394501,0.0023837502915943307,0.0024657094172136794,43,Train,0.0024519123321304222,8.034942143589569e-05,0.24519123321304223,0.008034942143589569
46,0.0025038594404136936,0.002593227755303639,0.0023247642937210527,0.0023530561486306565,0.002389503807945317,46,Train,0.0024328822892028716,0.00011257423194824601,0.24328822892028718,0.0112574231948246
49,0.002550312448768304,0.002526168177520913,0.00243920584768149,0.002449947003711212,0.002438279122722278,49,Train,0.0024807825200808395,5.333914235614356e-05,0.24807825200808395,0.0053339142356143565
51,0.002566199204354752,0.002526343938177323,0.0023767486169838444,0.0023992565425723367,0.0023354392179876287,51,Train,0.002440797504015177,9.996506725867497e-05,0.2440797504015177,0.009996506725867497
54,0.002576110706709549,0.0024297986580299937,0.0024151202095403727,0.002493319512517815,0.002428590842213315,54,Train,0.0024685879858022093,6.733492865459794e-05,0.24685879858022095,0.006733492865459794
57,0.002675581660483193,0.002463657992351303,0.0024350718168030276,0.002605344263043803,0.0024486941751914997,57,Train,0.002525669981574565,0.00010816687528601673,0.2525669981574565,0.010816687528601673
59,0.00270002901581012,0.002497262693337588,0.0024162174400916064,0.002630252626807589,0.0024815782800262512,59,Train,0.002545068011214631,0.00011639168327396797,0.25450680112146307,0.011639168327396797
62,0.002534954919909413,0.0024548735316028128,0.0023985009429361233,0.002559117328132038,0.002516473496650826,62,Train,0.0024927840438462427,6.531880973740067e-05,0.24927840438462426,0.006531880973740066
65,0.002675697967331594,0.0025642131914637165,0.0023872901401082755,0.002560856349061236,0.002427552673692928,65,Train,0.0025231220643315497,0.00011616322913745835,0.252312206433155,0.011616322913745834
67,0.0025875435351351444,0.0025308660424238133,0.0024858561482910997,0.0025903584209192544,0.0024982446735220647,67,Train,0.002538573764058275,4.8848440850190145e-05,0.2538573764058275,0.0048848440850190146
70,0.0025695912072603833,0.002490245074249408,0.0024455000936515897,0.00252373614102935,0.0024552148774330965,70,Train,0.0024968574787247655,5.105895830021881e-05,0.24968574787247655,0.005105895830021881
73,0.002560910007626956,0.0025696679686625034,0.002462366089978689,0.0025200044303167503,0.002433315749949166,73,Train,0.002509252849306813,5.999761746485118e-05,0.2509252849306813,0.005999761746485119
75,0.0025337025541514097,0.0024813462908944905,0.0024391522665663636,0.002589020132274228,0.00256711021204089,75,Train,0.0025220662911854762,6.160362846581295e-05,0.25220662911854763,0.006160362846581295
78,0.0026438981084635728,0.0025384108303417576,0.00242987452807259,0.0027911366007033313,0.00264653838854481,78,Train,0.002609971691225212,0.00013496739842616893,0.2609971691225212,0.013496739842616892
81,0.0026645862692071193,0.002480015331574009,0.0025115700154932042,0.0027644423826026355,0.0025659961283530006,81,Train,0.002597322025445994,0.0001167789276065242,0.2597322025445994,0.01167789276065242
83,0.002633875214544404,0.002567739278912927,0.0025220959580962857,0.0026929301386904316,0.0026363185083151082,83,Train,0.002610591819711831,6.642935256654384e-05,0.2610591819711831,0.006642935256654384
86,0.002634424817330062,0.002586086334120096,0.0025876190130214817,0.0026298021483309028,0.002643206352976022,86,Train,0.002616227733155713,2.724980436052977e-05,0.26162277331557127,0.0027249804360529773
