Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.14216938711428628,0.04146388468553417,0.5088235294117647,0.3820744330097514,0.1790201142925669,0.031208720910490446,0.16991557635567717,0.03483055428815432
