Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.2999959629022302,0.10398694650102666,-0.19999999999999998,-0.20432177079637012,0.2174320564562478,0.12147668200475961,0.26141089332138107,0.14632771497027264
