Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.06634187698364258,0.01102559785466378,0.9244990435985233,0.9569051487337966,0.2951578403542051,0.02439623934560305,0.3043587458995926,0.03267768204504438
