Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.0610182024538517,0.008579070041285964,0.8864163645207904,0.8895884836381384,0.12357265570964204,0.01883839932607282,0.12354649708892655,0.018842283155766772
