Formula_label,Helper_lipid,NP_ratio,PEG_PEG+Chol,IL+HL,HL_IL+HL,LnRLU_THP1
181,DSPC,0.8948213725679459,5.857589945529838e-05,0.5943296617956959,0.005434796695369019,10.45258192
182,DSPC,0.8977588904948846,0.008269571335920255,0.6116586568676772,0.0675446809628849,9.382992547
183,DSPC,0.890979994293529,1.1318770121581702e-05,0.5924575377295411,0.014331068853740324,10.28025799
184,DSPC,0.8906659590666546,7.323573153511422e-05,0.5936332798879729,0.0055674450129259674,10.37716359
185,DSPC,0.7271617316477078,0.008373866655496743,0.5986515623227091,0.05360380206068836,9.643289876
186,DSPC,0.8957054611766184,0.00845756871223177,0.6112825712376386,0.0801502822303602,9.334205716
187,DSPC,0.895301157069714,0.008341832115928304,0.6064831464339209,0.0721257390618065,9.577347775
188,DSPC,0.8951071139276929,5.735443433036499e-05,0.5950045555749814,0.0054185515387114485,10.10515619
189,DSPC,0.8972245855967511,1.8387993905677295e-05,0.597465608436698,0.005416602268042925,10.01477223
190,DSPC,0.7268277608993975,2.6444322353408323e-08,0.5964498311084863,0.005287620594750557,10.07983564
191,DSPC,0.05933114511439244,0.000276371675935215,0.9344576203261881,0.005427454331245926,4.951700677
192,DSPC,0.3419513055506591,8.737177848397101e-05,0.7293395761806762,0.005293733643596642,7.937264019
193,DSPC,0.12564217967970456,0.00027353241843715986,0.739941804417779,0.005527258032646111,6.369496735
194,DSPC,0.8060758544158966,8.694743150721579e-08,0.7304568882399873,0.005334167219238445,8.740432937
195,DSPC,0.07376642380563281,0.000276371675935215,0.8308020415474902,0.005272529279896341,4.812666155
196,DSPC,0.7264410625895814,1.3986158279184584e-05,0.7294279827853665,0.005270236534508606,8.632355693
197,DSPC,0.07748801342826375,0.00028627179255937257,0.7377449949055148,0.005375076053482344,6.104097168
198,DSPC,0.7688160147250478,2.734455460326468e-08,0.7301048528586829,0.0052828901448334275,8.732826904
199,DSPC,0.7533869151103875,1.3800185300148066e-06,0.5756257583363005,0.005426097363046031,10.33176894
200,DSPC,0.07376642380563281,0.000276371675935215,0.9564194519776372,0.005272529279896341,4.690806082
201,DSPC,0.7474935213963259,1.6129161157715788e-09,0.730625857966801,0.005511970862302215,8.510888889
202,DSPC,0.440808512166995,0.013648542978048924,0.42580357006902786,0.25872850221029936,8.074747382
203,DSPC,0.43301053286677804,0.017830735401444704,0.42576796947378964,0.2593790973230538,8.667810867
204,DSPC,0.4205158192540722,0.02810574950764145,0.4244416198225836,0.26271209198123147,8.638246614
205,DSPC,0.4446814064810948,0.021813102071934362,0.4258004215974133,0.2564094882983138,8.953697795
206,DSPC,0.8550823038173785,0.020816910352630037,0.4247216727367065,0.26053969627119894,8.450574545
207,DSPC,0.44481246183191003,0.01576224700357088,0.42380460299952755,0.25774967614230226,8.734887207
208,DSPC,0.43613872469306525,0.019034471502478792,0.4251957992735735,0.25430875619019294,8.861542226
209,DSPC,0.42020078921484627,0.021952244631725966,0.4261435458038256,0.25625103228804474,8.783107814
210,DSPC,0.42646835562785246,0.027672657562053567,0.4239795294361663,0.2703575599738094,8.251143173
211,DSPC,0.43070970487229954,0.015428368378958226,0.4265949878823005,0.26874330056372975,8.540827897
212,DSPC,0.4356751316919514,0.01806042744703476,0.4242846649816319,0.2688098016131361,8.398176829
213,DSPC,0.42948951466987684,0.013789385701464549,0.4246759491476007,0.2465955711229393,8.678741469
214,DSPC,0.4327798441969434,0.012765805503725842,0.4257674424532972,0.26908247856296014,5.869359511
215,DSPC,0.03581781945336726,0.3527924024274476,0.20999910409535327,0.7812592050658828,2.904783706
216,DSPC,2.9380598301487204e-07,0.2856185462663183,0.42622165220975056,0.26880804678967546,6.617884027
217,DSPC,0.07404861496797038,0.14639627349712211,0.6678854655023689,0.7578210724210299,3.441733266
218,DSPC,0.8683157268106436,0.1050688252326736,0.47355567706423934,0.262866988376654,8.140885642
219,DSPC,0.0002904799004113945,0.08515875040890686,0.4249620532808274,0.5631946536031842,5.706842361
220,DSPC,3.829672412303253e-06,0.012784625796660043,0.42623635010902855,0.2771469253133336,8.493163413
221,DSPC,0.12280677366284495,0.1026519701724284,0.4251589865968341,0.7831276963764555,4.80352523
