Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.1826283279208171,0.042435261358054616,0.5,0.5918235304159682,0.2012062343201567,0.024313745107106738,0.23731374836429556,0.024313745107106738
