Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.07723414897918701,0.016798340205104303,0.9321739130434782,0.8875075807696222,0.17774187622219648,0.0304604038991154,0.17613126912466345,0.039128176046485635
