Iter (CV Fold),Valid Score (MAE),Test Score (MAE),Spearmans Rank,Pearsons Correlation,Model HyperParms,Formulation_Index (Hold out set),Experimental_Transfection,Predicted_Transfection,Score_difference
1,0.10493131551186338,0.11160800803434186,"SignificanceResult(statistic=0.5524475524475525, pvalue=0.06251148327961512)","PearsonRResult(statistic=0.6800154622142035, pvalue=0.014966216314993293)","{'subsample': 0.9, 'reg_lambda': 0.001, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 2.0, 'max_depth': 8, 'max_delta_step': 8, 'learning_rate': 0.05, 'gamma': 0}",[ 3  1 61 27  6 34 12 17 48  7 32 19],"[[0.35907072]
 [0.77576781]
 [0.30902614]
 [0.73759867]
 [0.60819028]
 [0.73273303]
 [0.39755924]
 [0.81545732]
 [0.58797815]
 [0.36110184]
 [0.78708295]
 [0.17049095]]","[0.23412432 0.5881839  0.64025986 0.74556273 0.6204263  0.7425921
 0.70057285 0.802154   0.55312425 0.39925256 0.5419411  0.20150045]",0.006676692522478475
2,0.1100305587522363,0.07460079639092836,"SignificanceResult(statistic=0.6923076923076924, pvalue=0.012593030496094107)","PearsonRResult(statistic=0.8153674671881447, pvalue=0.0012281529418122822)","{'subsample': 0.5, 'reg_lambda': 0.01, 'reg_alpha': 0.1, 'n_estimators': 100, 'min_child_weight': 2.0, 'max_depth': 6, 'max_delta_step': 6, 'learning_rate': 0.1, 'gamma': 0}",[10 17 54 62 16  0 60 43 25  9 39 50],"[[0.36158125]
 [0.79208762]
 [0.67345133]
 [0.64732333]
 [0.57235188]
 [0.66513041]
 [0.51260591]
 [0.64775047]
 [1.        ]
 [0.66292345]
 [0.55975909]
 [0.49761287]]","[0.29247922 0.81054074 0.70111513 0.5972419  0.6626172  0.65874714
 0.51494056 0.49621904 0.8788298  0.41809562 0.5305407  0.5817909 ]",0.035429762361307945
3,0.11721650082050168,0.15916013991282518,"SignificanceResult(statistic=0.7272727272727273, pvalue=0.011204967253592057)","PearsonRResult(statistic=0.66301104246349, pvalue=0.02617546611423023)","{'subsample': 1.0, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 150, 'min_child_weight': 4.0, 'max_depth': 10, 'max_delta_step': 4, 'learning_rate': 0.1, 'gamma': 0}",[ 2 20 46 49 28 26 36 15 53 14 35],"[[0.71256555]
 [0.33890752]
 [0.40895718]
 [0.67585397]
 [0.61097684]
 [0.73625086]
 [0.50731807]
 [0.        ]
 [0.69828398]
 [0.57489007]
 [0.38843546]]","[0.7238856  0.17730242 0.6145493  0.77293855 0.7523088  0.75157034
 0.63110256 0.4972811  0.83661616 0.77816266 0.23259753]",0.0419436390923235
4,0.10824847458971816,0.11335071205178342,"SignificanceResult(statistic=0.6181818181818182, pvalue=0.042645569805326695)","PearsonRResult(statistic=0.6622022928877077, pvalue=0.02642439631637145)","{'subsample': 0.5, 'reg_lambda': 0.001, 'reg_alpha': 0.1, 'n_estimators': 400, 'min_child_weight': 5.0, 'max_depth': 4, 'max_delta_step': 1, 'learning_rate': 0.1, 'gamma': 0}",[56 21 37 45 42 11 59 41  5 58 30],"[[0.576822  ]
 [0.14622586]
 [0.40515464]
 [0.6403632 ]
 [0.40745261]
 [0.38211193]
 [0.63740823]
 [0.59596458]
 [0.76302158]
 [0.5394314 ]
 [0.80647636]]","[0.34491396 0.4475022  0.46067554 0.6854979  0.424809   0.42730355
 0.5506283  0.44531247 0.85202444 0.68607557 0.72908556]",0.005102237462065257
5,0.11393111499866082,0.1645291193478333,"SignificanceResult(statistic=0.7272727272727273, pvalue=0.011204967253592057)","PearsonRResult(statistic=0.7294339624258454, pvalue=0.010848139137157478)","{'subsample': 0.5, 'reg_lambda': 0.01, 'reg_alpha': 0.1, 'n_estimators': 100, 'min_child_weight': 2.0, 'max_depth': 6, 'max_delta_step': 6, 'learning_rate': 0.1, 'gamma': 0}",[40 24 51 64 33 23 18 22  4  0 31],"[[0.66103932]
 [0.34792091]
 [0.67857026]
 [0.44878529]
 [0.84310751]
 [0.15337538]
 [0.67826083]
 [0.02042112]
 [0.53330378]
 [0.66513041]
 [0.90884071]]","[0.409942   0.13198179 0.58923197 0.64462304 0.77820194 0.31803682
 0.39704445 0.24454166 0.69849473 0.6650912  0.751367  ]",0.05059800434917247
