Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.1269147664749325,0.05675802451714208,0.521978021978022,0.28969023883096406,0.18451402505348,0.034362572308173515,0.18134334087421558,0.04003866443572576
