Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.1420321115872797,0.04658664719314404,0.9285714285714288,0.867275467660352,0.21166658737902128,0.07542550996715565,0.21846501497347573,0.08194259185441166
