Iter (CV Fold),Valid Score (MAE),Test Score (MAE),Spearmans Rank,Pearsons Correlation,Model HyperParms,Formulation_Index (Hold out set),Experimental_Transfection,Predicted_Transfection,Score_difference
1,0.053836066457232455,0.047589153589567196,"SignificanceResult(statistic=0.9529370952821462, pvalue=5.870615534770501e-25)","PearsonRResult(statistic=0.9650877787128279, pvalue=8.049402494840425e-28)","{'subsample': 1.0, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 150, 'min_child_weight': 4.0, 'max_depth': 10, 'max_delta_step': 4, 'learning_rate': 0.1, 'gamma': 0}","[156  70 256 124 230 248 208 153 233 103  92 213  10 241  25 196  77  54
 216 159 101  72   9 128  35 181 102 179 226 163 215 177  44 194 112 235
 243  65 126 135 232 222  76 100 172  71  38]","[[0.64704334]
 [0.45378447]
 [0.63780194]
 [0.69604293]
 [0.3666959 ]
 [0.32441216]
 [0.65779421]
 [0.11469767]
 [0.30290091]
 [0.11622723]
 [0.65600365]
 [0.65528991]
 [0.68798025]
 [0.31624193]
 [0.710724  ]
 [0.11582781]
 [0.32088496]
 [0.41278793]
 [0.70730614]
 [0.65005035]
 [0.36509453]
 [0.3190619 ]
 [0.77400557]
 [0.64763106]
 [0.59474063]
 [0.05408415]
 [0.53660935]
 [0.03758661]
 [0.31888865]
 [0.6469855 ]
 [0.71524843]
 [0.83727299]
 [0.4002035 ]
 [0.07568718]
 [0.86825743]
 [0.31222744]
 [0.31992743]
 [0.46292227]
 [0.59615078]
 [0.17580135]
 [0.33614359]
 [0.87352026]
 [0.47371331]
 [0.63897185]
 [0.80643319]
 [0.40765856]
 [0.52113938]]","[0.63760567 0.3493766  0.7277991  0.78239703 0.30479553 0.30938917
 0.6782539  0.22686736 0.30766284 0.27462894 0.669279   0.6909422
 0.720428   0.3136225  0.6639384  0.09999762 0.3500702  0.39001906
 0.7971186  0.67509615 0.3092172  0.30897522 0.7345621  0.7538992
 0.66361344 0.10360651 0.47054955 0.0811069  0.31783307 0.6500953
 0.7907052  0.76492006 0.45645458 0.07775314 0.76252925 0.3030564
 0.30553877 0.5291369  0.68346024 0.174059   0.3052421  0.79511464
 0.38128006 0.64821786 0.76932174 0.33870816 0.51233083]",0.006246912867665259
2,0.047444126122198976,0.06819700087815207,"SignificanceResult(statistic=0.8909574468085106, pvalue=4.919768057193052e-17)","PearsonRResult(statistic=0.9381612725371458, pvalue=2.3389948436776836e-22)","{'subsample': 0.7, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 1.0, 'max_depth': 8, 'max_delta_step': 10, 'learning_rate': 0.1, 'gamma': 0}","[ 21 119 122 242 166  91  56 240  84 204  69  98 225  78 239 262 142 133
 266 185  87 111 129 132  11  58 130 227 258 224 104  86  75 201  42 173
 211 189 247  13 113  74 183 154 271 125  32]","[[0.75200019]
 [0.85068154]
 [0.72078733]
 [0.30335718]
 [0.69622525]
 [0.22818362]
 [0.5132294 ]
 [0.32566431]
 [0.78851499]
 [0.68267331]
 [0.24835352]
 [0.71660681]
 [0.94889664]
 [0.24566549]
 [0.27954313]
 [0.71725497]
 [0.38526354]
 [0.16831572]
 [0.70650205]
 [0.22579859]
 [0.70003224]
 [1.        ]
 [0.73953853]
 [0.13495252]
 [0.74245697]
 [0.74201427]
 [0.15690321]
 [0.2921112 ]
 [0.62896195]
 [0.88336273]
 [0.51821981]
 [0.61121647]
 [0.45957701]
 [0.07423097]
 [0.39362535]
 [0.80978791]
 [0.67898697]
 [0.14729172]
 [0.29782553]
 [0.71464218]
 [0.78006161]
 [0.60043407]
 [0.07349859]
 [0.63432102]
 [0.86364215]
 [0.63128004]
 [0.71106725]]","[0.70983887 0.7245858  0.6621024  0.31713438 0.67051196 0.2318477
 0.55513126 0.3299813  0.5962211  0.6832679  0.32316455 0.5453341
 0.85959846 0.3220288  0.2494755  0.8666367  0.30836734 0.21052293
 0.8393627  0.20423633 0.54534376 0.8076321  0.4785296  0.2596015
 0.71273714 0.5077881  0.19589704 0.27657226 0.6349834  0.8101922
 0.53908336 0.64592487 0.5069926  0.15467551 0.4022976  0.76604426
 0.70871896 0.07425653 0.3200166  0.7235433  0.79686004 0.5039061
 0.05142728 0.6423463  0.7473873  0.6511746  0.6593978 ]",0.020752874755953096
3,0.050406787537416786,0.049913641197249496,"SignificanceResult(statistic=0.9652173913043478, pvalue=2.867025853028837e-27)","PearsonRResult(statistic=0.9648090226009739, pvalue=3.690992694395327e-27)","{'subsample': 0.7, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 100, 'min_child_weight': 4.0, 'max_depth': 10, 'max_delta_step': 10, 'learning_rate': 0.3, 'gamma': 0}","[164 246 146  43 148  94 199   6  52  20 228 205 223  34 214 200 182  47
  62  96   8 188 121 209 109 219 191 143 117 273 145 139   3  36  28 114
 244  23  18 221  26 105 176 249 107 106]","[[0.61319633]
 [0.34619314]
 [0.16375147]
 [0.47080699]
 [0.19247173]
 [0.29654352]
 [0.05967922]
 [0.76216135]
 [0.37282552]
 [0.74161411]
 [0.30653896]
 [0.64555073]
 [0.79994829]
 [0.52889047]
 [0.89024036]
 [0.37335132]
 [0.21529709]
 [0.50249721]
 [0.43092395]
 [0.4203388 ]
 [0.76577049]
 [0.11521942]
 [0.7201709 ]
 [0.66745122]
 [0.91354396]
 [0.86077008]
 [0.34411068]
 [0.18569744]
 [0.74398812]
 [0.86608604]
 [0.13040805]
 [0.20650328]
 [0.49724461]
 [0.68315158]
 [0.5824788 ]
 [0.74119402]
 [0.33148456]
 [0.66759511]
 [0.69438337]
 [0.9023541 ]
 [0.6086054 ]
 [0.56177784]
 [0.68736965]
 [0.31951526]
 [0.81975414]
 [0.98778124]]","[0.6252832  0.31732428 0.10358633 0.53604317 0.23889893 0.27615893
 0.10642724 0.79215485 0.49181455 0.734652   0.33224306 0.663291
 0.69382596 0.5323712  0.71362597 0.34271803 0.20259345 0.52228504
 0.44976193 0.3408202  0.7065774  0.07765421 0.76514506 0.6636946
 0.80886793 0.7728212  0.34857816 0.18453075 0.78242344 0.7240753
 0.13775831 0.15845607 0.649019   0.5888807  0.58798224 0.7288713
 0.31178612 0.63758206 0.6817085  0.76878005 0.66043293 0.5548911
 0.7183403  0.3004627  0.78403014 0.80264336]",0.00049314634016729
4,0.05440364622713125,0.052709672173764766,"SignificanceResult(statistic=0.942522355843355, pvalue=1.4298989911661606e-22)","PearsonRResult(statistic=0.9556806974710875, pvalue=5.372061590764245e-25)","{'subsample': 0.5, 'reg_lambda': 0.001, 'reg_alpha': 0.001, 'n_estimators': 300, 'min_child_weight': 4.0, 'max_depth': 10, 'max_delta_step': 6, 'learning_rate': 0.1, 'gamma': 0}","[268  81 252 120 265  39 218 206  37  55 192 260  60 149 251  49 197  66
 212  41  80 234 250 152 168  12 190 237 151 229 158  48  46  16  15  19
 207 108 245   2 178  85 264  51 236  63]","[[0.87432702]
 [0.36023017]
 [0.61653912]
 [0.64974009]
 [0.85274154]
 [0.49272382]
 [0.69111142]
 [0.68452707]
 [0.57737498]
 [0.53993594]
 [0.11338345]
 [0.64172125]
 [0.53012376]
 [0.28169481]
 [0.64077153]
 [0.45076582]
 [0.26860155]
 [0.5012783 ]
 [0.7107788 ]
 [0.41411984]
 [0.39391573]
 [0.33805857]
 [0.63779076]
 [0.27830875]
 [0.79375272]
 [0.7051262 ]
 [0.        ]
 [0.30042539]
 [0.18404161]
 [0.3118244 ]
 [0.76321647]
 [0.44165292]
 [0.57391045]
 [0.76939583]
 [0.63073401]
 [0.71044087]
 [0.66719507]
 [0.81240236]
 [0.31222971]
 [0.53882877]
 [0.2209169 ]
 [0.78686143]
 [0.86992317]
 [0.34796347]
 [0.31976963]
 [0.42547884]]","[0.70957595 0.252131   0.65158534 0.7929037  0.8984938  0.48534602
 0.7420832  0.6378084  0.5043701  0.566117   0.101569   0.6763913
 0.5826707  0.34301025 0.64746016 0.4634499  0.3341659  0.3742168
 0.69593775 0.3614822  0.30810273 0.26619604 0.67248917 0.26788038
 0.7848548  0.6452738  0.08257824 0.26846054 0.20991053 0.358703
 0.6676988  0.51766366 0.51538336 0.7185983  0.5990939  0.7487867
 0.6376852  0.83633834 0.24002776 0.64015824 0.27205145 0.7279777
 0.8570219  0.40843806 0.29633915 0.46574903]",0.0016939740533664857
5,0.05519570762373934,0.06273833703379908,"SignificanceResult(statistic=0.9315119187875768, pvalue=6.031181201166832e-21)","PearsonRResult(statistic=0.9313077836389148, pvalue=6.4256740453449285e-21)","{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 0.001, 'n_estimators': 400, 'min_child_weight': 5.0, 'max_depth': 9, 'max_delta_step': 2, 'learning_rate': 0.05, 'gamma': 0}","[ 14 131  93 170 186  61 160 259 155 238 193   7 203 136  24 144  64  97
 255  90   5 261  17 269 210  27  79 267  29 180 257  89  40  99  73 141
 147 140  30  68  82 138 134 217  83 220]","[[0.61473342]
 [0.19600648]
 [0.63593295]
 [0.83248299]
 [0.26541389]
 [0.40467033]
 [0.60639071]
 [0.64928735]
 [0.66734922]
 [0.2767749 ]
 [0.22469742]
 [0.62833956]
 [0.66513295]
 [0.18222472]
 [0.64321848]
 [0.13918051]
 [0.5215077 ]
 [0.28556368]
 [0.63307791]
 [0.58352773]
 [0.80624005]
 [0.61436867]
 [0.69601266]
 [0.861752  ]
 [0.7096267 ]
 [0.61643738]
 [0.37444244]
 [0.70252182]
 [0.65202536]
 [0.05579176]
 [0.65193227]
 [0.55500234]
 [0.49812412]
 [0.61622185]
 [0.62289584]
 [0.17823848]
 [0.16863174]
 [0.18548091]
 [0.61597343]
 [0.31746216]
 [0.56487337]
 [0.20398897]
 [0.18385369]
 [0.73225728]
 [0.24718115]
 [0.65604857]]","[0.67464906 0.17779182 0.667308   0.91943496 0.21554871 0.498167
 0.5869351  0.6821605  0.730631   0.29834285 0.28821176 0.7555946
 0.6984207  0.23761463 0.6378134  0.1939047  0.53852916 0.13522846
 0.6875183  0.29492182 0.78221273 0.6198151  0.68265367 0.9304655
 0.7370253  0.6589466  0.44493484 0.8269311  0.5429111  0.13593492
 0.68700004 0.405354   0.51552427 0.71223575 0.5786294  0.20287207
 0.19379884 0.21708818 0.5376571  0.31007016 0.57753253 0.20287207
 0.17175543 0.86573505 0.5185636  0.7091744 ]",0.007542629410059738
