Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.07478425651788712,0.009474462015074119,0.7505226480836239,0.9102472866397895,0.217241519365234,0.016948271881298663,0.19513982028407378,0.018604661630925806
