NP_ratio,PEG_PEG+Chol,IL+HL,HL_IL+HL,Predicted_LnRLU
0.7153293329869775,0.40710356925939917,0.42283006808411955,0.7141135260580426,5.559894009935871
0.6175511134681606,0.8152348324540922,0.8682771280746852,0.6831736582685969,4.829436100124467
0.013471446689731525,0.29326849921528325,1.0849497772262013,0.19232050416568028,4.397633606078033
0.8607312609344234,0.030808995110250457,0.26253799992921234,1.162698970564783,4.848777558018345
0.6341961946177145,0.9119691942384207,0.9366925250404716,0.9863419355550009,3.0837772865271496
0.49564387136226795,0.12034183078688936,0.9690094346648583,1.1295072073571515,3.162068950020154
0.6260663886362418,0.16816103381691475,0.11252234976487147,0.3897736250965567,3.837984909543468
1.0308427301597265,0.1761873940221422,0.1719006191983455,0.5707746391231573,5.84045557856752
0.530836564931537,1.185887361726661,1.0222506759954069,0.03763733518020249,3.6564040748496045
1.1951317082701451,0.20558725941955894,0.12699341180623028,0.005233330754266152,2.9194656172293336
0.322523046089822,1.131801168105095,0.7452596222735551,0.4937365028142282,5.3717728652240275
0.3199946977381783,0.17314499052192303,0.6368816918417732,0.6757254792194031,5.936413199126297
0.2316128211517979,0.14897767468498904,0.4844825238222215,0.5661895112876569,7.421408457655024
1.1785256384398717,0.25702507042113915,0.274366222543159,0.9875886182944653,4.4628878749299865
0.24997409024253833,0.27305375558949496,0.4343736245744274,0.6004415982412168,7.329844117403309
0.0344193671304581,0.20745948563830993,0.42467236372010786,0.5974726159911433,7.097839228836314
1.1906154955711434,0.9077973854893421,0.9958107767322156,0.7407730326949143,4.508199664562908
0.6739107653288081,0.631039532445749,0.7395938708874207,0.42681485074874903,5.473760910696137
0.831988300041622,0.4266248458162981,0.20262897252155368,0.44206476278115914,4.949756674081586
0.1478760279678104,0.2863224660546593,0.48006054857976865,0.34303222262980687,6.644043323124699
0.16044719616085074,0.0,0.2404352231611506,0.715025388753664,5.4924866478744585
0.048587052683178825,0.6129309067340959,0.40222244036690774,0.6108200996807611,5.8042528174257155
0.04906347349955431,0.05111742092080988,0.45264687315505014,0.4283882198486149,7.256208991112388
1.0196521729919463,0.4166674554058786,0.024063487615170808,0.9007746825848959,2.8720451081717355
0.0,0.0,0.6887707899115153,0.5126377563203203,3.230734258351003
0.1362753637006949,0.15203030253612876,0.29693876762904176,0.436553763733433,6.7351303006730365
0.30536159964367465,0.009516190881078817,0.448159866193293,0.3186372411892495,7.315311565080173
0.08775980485326108,0.0,0.3785875301612261,0.15284440916377626,5.6928656142443845
0.4283193332046822,0.1973709323720784,0.5389285749439557,0.40057655240119966,7.386239431143396
0.5700910510536344,0.0,0.6578146879398835,0.26389620329053515,4.736648219363981
0.4282183339399686,0.9822841886442961,0.17481392580767946,0.8827854590285504,3.4614506534778773
