NP_ratio,PEG_PEG+Chol,IL+HL,HL_IL+HL,Predicted_LnRLU
0.4298098637925712,0.3813950004614489,0.48345845942504256,0.530045458662915,6.021240808755755
0.5612071021987388,0.5127922385527084,0.6394490203796572,0.66144269477262,5.528895016739542
0.9859909832237814,0.8378135139824108,0.9644702958644584,0.9864639702023223,3.132438102585699
0.0597425583003921,1.1115650835632247,0.41710755222203777,0.4391012265599017,5.9381128161417855
0.5479633006776741,0.399785828920739,0.9053282979453974,0.2894915103482767,5.0157113688863
0.8703746648293094,0.399785828920739,0.9053282979453974,0.2894915103482767,5.039487265380373
0.8703746648293094,1.0669018115953952,0.9053282979453974,0.2894915103482767,4.857200676204727
0.8703746648293094,1.0669018115953952,0.012228221458870703,0.2894915103482767,3.5688606609717755
0.8703746648293094,1.0669018115953952,0.012228221458870703,1.0724419522341135,2.577911305282397
0.4298098637925712,0.3813950004614489,0.48345845942504256,0.530045458662915,6.021240808755755
0.4298098737925712,0.3813950004614489,0.48345845942504256,0.530045458662915,6.021240808755755
0.4298098637925712,0.3813950104614489,0.48345845942504256,0.530045458662915,6.021240808755755
0.4298098637925712,0.3813950004614489,0.48345846942504256,0.530045458662915,6.021240808755755
0.4298098637925712,0.3813950004614489,0.48345845942504256,0.530045468662915,6.021240808755755
0.31856203777376546,0.5802270376671985,0.7255534479011729,0.5206293254125489,5.596384695387218
1.058083210336067,0.11974821184764073,0.2650746176112668,0.06015049611220524,4.100926227026384
0.9142381194614282,1.1820370876627735,0.12736349342639985,1.122439371927338,2.577911305282397
1.1038453306359781,0.17164429084487098,1.1055573570947383,0.9006332357819413,3.1906438299964464
0.47507254486390305,0.17164429084487098,1.1055573570947383,0.9006332357819413,3.1171195922318864
0.47507254486390305,0.8248355600405486,1.1055573570947383,0.9006332357819413,3.125276192096001
0.47507254486390305,0.8248355600405486,0.8618688337690792,0.9006332357819413,3.170088110583989
0.47507254486390305,0.8248355600405486,0.8618688337690792,0.9180559161876063,3.160243791023495
0.5326596154357937,0.7123122399202462,0.9194559036280658,0.8055326079479335,3.5485879048245996
0.9088650496489119,0.13743684849369497,0.34458051285374136,0.23065721652138205,7.2705148053385384
0.7132208837374456,0.3574657697549033,0.5646094341149497,0.45068613778259037,5.614441426559766
0.39995733486153795,0.04420222924687578,1.0191321164060536,0.13742259727456285,4.635448061217538
0.13562292211992522,0.04420222924687578,1.0191321164060536,0.13742259727456285,4.70278504994739
0.13562292211992522,0.36144823638151147,1.0191321164060536,0.13742259727456285,4.795655431036519
0.13562292211992522,0.36144823638151147,0.9432827647113451,0.13742259727456285,4.795655431036519
0.13562292211992522,0.36144823638151147,0.9432827647113451,1.1735647356383618,3.017669947740206
0.9088650496489119,0.13743684849369497,0.34458051285374136,0.23065721652138205,7.2705148053385384
0.908865059648912,0.13743684849369497,0.34458051285374136,0.23065721652138205,7.2705148053385384
0.9088650496489119,0.13743685849369497,0.34458051285374136,0.23065721652138205,7.2705148053385384
0.9088650496489119,0.13743684849369497,0.34458052285374136,0.23065721652138205,7.2705148053385384
0.9088650496489119,0.13743684849369497,0.34458051285374136,0.23065722652138204,7.2705148053385384
0.9320636871405565,1.1578890117951357,0.4851180159464945,0.7153999798909296,4.639116110350532
0.4368298148039045,0.8355517694540444,0.16278077753261955,0.39306274147705467,5.09730988992871
0.8103918133183896,0.009113761584419011,0.6933489702317293,0.9236309341761644,3.2296883048525524
0.5423698487313056,0.9410917940171026,1.1484217493928173,0.6556089731486106,4.516328427456444
0.015557505985234865,0.9410917940171026,1.1484217493928173,0.6556089731486106,3.4154678366730025
0.015557505985234865,0.5385765917766474,1.1484217493928173,0.6556089731486106,3.9616726544862444
0.015557505985234865,0.5385765917766474,0.08959318695689666,0.6556089731486106,3.6984800692986064
0.015557505985234865,0.5385765917766474,0.08959318695689666,0.759728480723598,3.367562523345635
0.9231626758246965,0.24618176239424439,1.0824732301743305,0.5526085233302391,5.076920365499011
0.8360312098531155,0.8556092846782211,0.49190075431180036,1.1620360407621864,3.820916987989173
0.33805701866761506,0.9178103524381906,1.1939265622200137,0.024237108522155992,3.0910197680505007
0.5021286110539658,0.7084116187285829,0.15799815758659674,1.0148383755576063,3.725345685784457
0.8940453792906935,0.7084116187285829,0.15799815758659674,1.0148383755576063,3.7136170421809265
0.8940453792906935,0.03211767126804865,0.15799815758659674,1.0148383755576063,4.699524725155732
0.8940453792906935,0.03211767126804865,0.9171156849489057,1.0148383755576063,2.994960997311505
0.8940453792906935,0.03211767126804865,0.9171156849489057,0.7205240632977274,4.513596178265059
0.7293838406771023,1.0674561302035648,0.7524541462629635,0.555862523135503,5.109571386434395
0.6545719510458812,0.992644243552576,0.6776422566317424,0.4810506335042819,5.548050711087187
0.34548617388673386,0.6835584663934287,0.3102245812761326,0.11363295814867214,4.987449034698478
0.625132438299723,0.013053410855628611,0.8397195245898736,0.3932792214132026,4.418669719943138
1.1799101157790903,0.013053410855628611,0.8397195245898736,0.3932792214132026,4.569185230441475
1.1799101157790903,0.902437625954567,0.8397195245898736,0.3932792214132026,5.038863092515333
1.1799101157790903,0.902437625954567,1.18500934193952,0.3932792214132026,4.994051265898535
1.1799101157790903,0.902437625954567,1.18500934193952,0.3348056304361413,4.994051265898535
0.9831042253379032,0.7848812277753197,0.988203454852502,0.21724923805783614,5.590180082697595
0.40374687113956287,0.2055238744725354,0.20091748280289368,0.8378918847550516,4.550018879035787
0.7376088474240914,0.9314715507361064,0.9268651547762523,0.3638395639988552,4.987349630070869
0.5489111402973534,0.9623191084178482,0.7381674470350148,0.39468711870036466,5.444763055760964
0.35253609544914677,0.9623191084178482,0.7381674470350148,0.39468711870036466,5.394925875049721
0.35253609544914677,0.5193032237112407,0.7381674470350148,0.39468711870036466,5.507950957806843
0.35253609544914677,0.5193032237112407,0.9168174086867287,0.39468711870036466,4.956239472734609
0.35253609544914677,0.5193032237112407,0.9168174086867287,0.4494508140948672,4.874195927647711
0.296443023908195,0.24445858639639173,0.6419727806464985,0.17460618955057416,6.044483484862915
0.5624899390531211,0.6755965945182536,1.0731107887683604,0.605744197672436,5.304683009995347
0.39449449560366046,0.5076011486979521,0.905115342948059,0.4377487518521346,4.862577529472212
0.5892778911394565,0.7023845442337482,1.099898738483855,0.6325321473879306,5.143174927867971
0.37843054734954373,0.7023845442337482,1.099898738483855,0.6325321473879306,5.118362908092781
0.37843054734954373,0.5248764838054873,1.099898738483855,0.6325321473879306,5.1159926313901
0.37843054734954373,0.5248764838054873,0.11737377917756131,0.6325321473879306,3.662978652821464
0.37843054734954373,0.5248764838054873,0.11737377917756131,0.8443059385036082,3.10676276923783
0.8630412643762504,1.0094872018309509,1.1084973221687477,0.6354294752744833,4.435552337307151
0.2722213727583307,0.6689716106382075,0.7679817279902164,0.04460957769054352,3.777645014388407
0.4911621394190928,0.7972234770181172,0.8962335943701261,0.17286144415759974,5.351299370526643
0.09149064700777965,1.1137319554480933,0.0127420728001022,0.973189952780561,2.5398495219974846
1.0597924059723092,1.1137319554480933,0.0127420728001022,0.973189952780561,2.577911305282397
1.0597924059723092,0.3729470270042681,0.0127420728001022,0.973189952780561,2.668048610339431
1.0597924059723092,0.3729470270042681,0.813480750490734,0.973189952780561,3.276950611720925
1.0597924059723092,0.3729470270042681,0.813480750490734,0.5152591674737494,4.951416970227743
0.798684761235458,0.9184857500618113,0.15901947001868622,0.2541515234205547,5.376540796244018
0.485139781697262,0.6049407665567286,1.0454744909839517,1.1406065438823587,3.2266960601933925
0.753448917581522,0.27923714355977247,0.11378362612315374,0.8149029238656349,3.467712226305317
0.38734578773816364,1.113134005521138,0.9476804970248536,0.4487997858270003,4.656731859810955
1.039349356744989,1.113134005521138,0.9476804970248536,0.4487997858270003,4.754715056367433
1.039349356744989,0.4215779229252483,0.9476804970248536,0.4487997858270003,4.93700164554308
1.039349356744989,0.4215779229252483,0.27280882617548374,0.4487997858270003,5.287151047060228
1.039349356744989,0.4215779229252483,0.27280882617548374,0.5208205378855528,5.191160536615421
0.889515857082307,0.08439089012446943,1.1356217945844227,0.18363351774516645,5.349453678319013
0.9112619230044032,0.10613696216465485,0.08295911497368769,0.3309708426047797,3.8487423827972296
1.1548023428873289,0.3496773820475805,0.32649953478138327,0.5745112653927076,5.201850852029274
0.20380461233884595,0.5986796514990975,0.4139291432288712,0.6619408663896149,5.8265381957328
0.033420633833124436,0.5986796514990975,0.4139291432288712,0.6619408663896149,5.681425078692777
0.033420633833124436,1.0446170991240955,0.4139291432288712,0.6619408663896149,5.035242081431633
0.033420633833124436,1.0446170991240955,0.5177576001021265,0.6619408663896149,5.175435679988123
0.033420633833124436,1.0446170991240955,0.5177576001021265,0.5733340937283598,5.60655446863838
0.8962907387127554,0.7074872030129111,0.1806277034988082,0.23620419187447195,5.371389762361617
0.12119313165466217,1.1323895929745855,0.5432577042370774,0.5988341926127412,5.403283948433563
0.726615898707613,1.1096885321312462,0.5205566431977664,0.004256959655984938,3.572195585169734
