Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.05806196108460426,0.00913686708537625,0.8899159663865547,0.9191307263564072,0.16874320503633555,0.018364050687139172,0.1683159226922198,0.018350455015548443
