Iter (CV Fold),Valid Score (MAE),Test Score (MAE),Spearmans Rank,Pearsons Correlation,Model HyperParms,Formulation_Index (Hold out set),Experimental_Transfection,Predicted_Transfection,Score_difference
1,0.12771732608826009,0.13931614240529996,"SignificanceResult(statistic=0.715793879938954, pvalue=0.008847730598080994)","PearsonRResult(statistic=0.7590368022118589, pvalue=0.004198940686331017)","{'subsample': 0.9, 'reg_lambda': 0.1, 'reg_alpha': 0.01, 'n_estimators': 100, 'min_child_weight': 5.0, 'max_depth': 8, 'max_delta_step': 2, 'learning_rate': 0.05, 'gamma': 0}",[ 4 23 62 13 63  2 47  4 57 50 19  3],"[[0.86121264]
 [0.5772547 ]
 [0.41639653]
 [0.39607492]
 [0.5909241 ]
 [0.47230749]
 [0.97132474]
 [0.89129751]
 [0.71599973]
 [0.92073692]
 [0.71002865]
 [0.10394395]]","[0.6812785  0.604981   0.2658747  0.7287294  0.60442454 0.36721042
 0.85241467 0.6812785  0.64450675 0.7982868  0.63380784 0.36721042]",0.011598816317039878
2,0.12090473959123633,0.10848017433073305,"SignificanceResult(statistic=0.8111888111888113, pvalue=0.0013633152527271922)","PearsonRResult(statistic=0.8438456975450753, pvalue=0.0005591278450724659)","{'subsample': 0.7, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 100, 'min_child_weight': 4.0, 'max_depth': 10, 'max_delta_step': 10, 'learning_rate': 0.3, 'gamma': 0}",[30 24 61 52 64 38 37 31 19 20 14 49],"[[0.67666455]
 [0.43289857]
 [0.64659439]
 [0.8852731 ]
 [0.28309371]
 [0.31357005]
 [0.73989703]
 [0.03775898]
 [0.6771707 ]
 [0.50717226]
 [0.46171644]
 [0.862203  ]]","[0.77102983 0.42819062 0.6112696  0.7480311  0.4070372  0.33791408
 0.50755715 0.208499   0.7017448  0.27570072 0.4984046  0.67618215]",0.012424565260503284
3,0.16339525705743946,0.1014278163218425,"SignificanceResult(statistic=0.8461538461538463, pvalue=0.000521133700481005)","PearsonRResult(statistic=0.8310286644262213, pvalue=0.0008108165079787315)","{'subsample': 0.8, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 5.0, 'max_depth': 5, 'max_delta_step': 6, 'learning_rate': 0.3, 'gamma': 0}",[21 41 25  7 45 35 56 18 29 10 17 33],"[[0.28903037]
 [0.53321767]
 [0.93130934]
 [0.67203073]
 [0.89236846]
 [0.35076786]
 [0.66244772]
 [0.26854071]
 [0.65813143]
 [0.65086632]
 [0.4103858 ]
 [0.43614245]]","[0.308042   0.54000014 0.65230703 0.7324215  0.8015784  0.37799293
 0.79957485 0.08656865 0.7705683  0.7647281  0.49468005 0.5403818 ]",0.06196744073559696
4,0.13625672550800005,0.1620659629149737,"SignificanceResult(statistic=0.6013986013986015, pvalue=0.03858845292201944)","PearsonRResult(statistic=0.6602711487306478, pvalue=0.019446001002538873)","{'subsample': 0.5, 'reg_lambda': 0.01, 'reg_alpha': 0.1, 'n_estimators': 100, 'min_child_weight': 2.0, 'max_depth': 6, 'max_delta_step': 6, 'learning_rate': 0.1, 'gamma': 0}",[15 58 11 32  5 27 22 48 42  0  7 26],"[[0.03753667]
 [0.51304618]
 [0.52432067]
 [0.68350275]
 [0.69376716]
 [0.14306256]
 [0.56058298]
 [0.8382899 ]
 [0.30569578]
 [0.59876279]
 [0.73396568]
 [0.81724339]]","[0.2232751  0.6503674  0.5245046  0.88630104 0.31301713 0.34802526
 0.7493163  0.9092224  0.29047126 0.20859843 0.65970546 0.72352135]",0.025809237406973634
5,0.10724406820067196,0.1452478726087527,"SignificanceResult(statistic=0.42732114568639123, pvalue=0.16587727319738638)","PearsonRResult(statistic=0.5407469864292547, pvalue=0.06947449169321705)","{'subsample': 0.7, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 1.0, 'max_depth': 8, 'max_delta_step': 10, 'learning_rate': 0.1, 'gamma': 0}",[12 43 34  6 39 55 59 16  8 16 44 28],"[[0.13370847]
 [0.613909  ]
 [0.58938734]
 [0.10164856]
 [0.68923492]
 [0.25613844]
 [0.13779108]
 [0.67377961]
 [0.56946761]
 [0.75288194]
 [0.36390111]
 [0.        ]]","[0.3811552  0.4384017  0.6356675  0.2151404  0.6938519  0.16959126
 0.11837272 0.7831706  0.49676457 0.7831706  0.31711894 0.7905011 ]",0.038003804408080724
