Formula_label,Helper_lipid,NP_ratio,IL+HL,HL_IL+HL,PEG_PEG+Chol,nLnLE_THP1
52,DSPC,0.0,0.7875773237165031,0.0,0.02965133267656129,2.294040317
53,DSPC,0.167125132547256,0.7875773237165031,0.0,0.02965133267656129,1.131103317
54,DSPC,0.33425026509451194,0.7875773237165031,0.0,0.02965133267656129,1.862217317
55,DSPC,0.0,0.0,0.5163959489651009,0.0,2.072684317
56,DSPC,0.167125132547256,0.0,0.5163959489651009,0.0,3.020638317
57,DSPC,0.33425026509451194,0.0,0.5163959489651009,0.0,3.933932317
58,DSPC,0.0,0.3937886618582515,0.5163959489651009,0.0,2.572518317
59,DSPC,0.167125132547256,0.3937886618582515,0.5163959489651009,0.0,4.509172317
60,DSPC,0.33425026509451194,0.3937886618582515,0.5163959489651009,0.0,5.429766317
61,DSPC,0.0,0.7875773237165031,0.5163959489651009,0.0,1.861687317
62,DSPC,0.167125132547256,0.7875773237165031,0.5163959489651009,0.0,3.146625317
63,DSPC,0.33425026509451194,0.7875773237165031,0.5163959489651009,0.0,3.093104317
64,DSPC,0.0,0.0,0.015264438338670725,0.0,2.940360317
65,DSPC,0.167125132547256,0.0,0.015264438338670725,0.0,2.884784317
66,DSPC,0.33425026509451194,0.0,0.015264438338670725,0.0,2.555137317
67,DSPC,0.0,0.3937886618582515,0.015264438338670725,0.0,4.402212317
68,DSPC,0.167125132547256,0.3937886618582515,0.015264438338670725,0.0,4.987568317
69,DSPC,0.33425026509451194,0.3937886618582515,0.015264438338670725,0.0,5.240556317
70,DSPC,0.0,0.7875773237165031,0.015264438338670725,0.0,2.430173317
71,DSPC,0.167125132547256,0.7875773237165031,0.015264438338670725,0.0,2.709679317
72,DSPC,0.33425026509451194,0.7875773237165031,0.015264438338670725,0.0,3.389189317
73,DSPC,0.0,0.0,0.0,0.0,2.393851317
74,DSPC,0.167125132547256,0.0,0.0,0.0,1.937491317
75,DSPC,0.33425026509451194,0.0,0.0,0.0,3.172410317
76,DSPC,0.0,0.3937886618582515,0.0,0.0,3.967381317
77,DSPC,0.167125132547256,0.3937886618582515,0.0,0.0,4.826063317
78,DSPC,0.33425026509451194,0.3937886618582515,0.0,0.0,5.185564317
79,DSPC,0.0,0.7875773237165031,0.0,0.0,1.693792317
80,DSPC,0.167125132547256,0.7875773237165031,0.0,0.0,1.980911317
81,DSPC,0.33425026509451194,0.7875773237165031,0.0,0.0,2.447726317
82,DSPC,0.5639130619539443,0.7838318319995994,0.14401788668991736,0.011767139833668687,3.647659641
83,DSPC,0.9584286343859221,0.4945851031415995,0.04183642864675442,0.009794278118955913,7.122874233
84,DSPC,0.724113274804346,0.5495737648785115,0.3423414523219553,0.009672910907513993,3.37360995
85,DSPC,0.41855134730135835,0.4244112333830172,0.26805029269693187,0.012667376397569647,4.700479989
86,DSPC,0.5250855764032302,0.7598951844685444,0.2829552384564188,0.019231846973238334,3.260882973
87,DSPC,0.9861931832113502,0.675297636335918,0.41210147333879094,0.003141979984716872,3.001092211
88,DSPC,0.8675664384091939,0.6132082682822959,0.23800797271381818,0.0054344219352109695,3.687221588
89,DSPC,0.9338402732179716,0.5624972080794071,0.15448043166050707,0.0032090591029116187,5.764280371
90,DSPC,0.7199400499420535,0.7031086014443975,0.1287544972186802,0.007474240261513099,3.932856914
91,DSPC,0.7270088146583041,0.5929801333500644,0.07655031689682569,0.008115530457521865,8.35715559
92,DSPC,1.0,0.4237018384664372,0.2425640013991498,0.022824024291550157,6.248360124
93,DSPC,0.8458734683538338,0.4152172537816476,0.21008296302805332,0.014832579934414473,6.540676858
94,DSPC,0.9037426872068948,0.7092924024963263,0.03850035666330972,0.004884972683183053,6.946936728
95,DSPC,0.39898545944580355,0.9345065370162897,0.43818710475886763,0.00029163173786791053,2.091885445
96,DSPC,0.04635317489172741,0.8200162446565125,0.001283501246174372,0.0014143285191246194,2.623694503
97,DSPC,0.44615820896828706,0.4009348094175967,0.006395065500053748,7.593545303437397e-05,6.126843698
98,DSPC,0.9973817324396972,0.6512369010095218,0.47096290350343006,0.0004578077845098609,2.597029188
99,DSPC,0.6425265884449796,0.6847476508933463,0.23871314552758227,0.011452014322158565,3.53445275
100,DSPC,0.8062805145997755,0.7651309675385702,0.3909852780946578,0.025057579837481962,2.978578731
101,DSPC,0.7687785114274914,0.40712695393243,0.10162205539533709,0.0003787919617730638,6.217374219
102,DSPC,0.40497709641559454,0.75034376171744,0.1740176225258746,0.0064540586655772916,3.755880171
103,DSPC,0.562730650387734,0.7279538879599066,0.0052363785396200456,0.00515677279220292,7.059321135
104,DSPC,0.9586963889032787,0.433280426597117,0.1860727783811904,0.0070239278857384905,6.904266169
105,DSPC,0.6266197307207834,0.8716397001939011,0.5027120040910935,0.002422960735444065,3.045538069
106,DSPC,0.11294748709986382,0.45291658730353895,0.7432286351413164,0.174143588257434,1.441928595
107,DSPC,0.12571242993532641,0.6834917878374582,0.6623458057170384,0.14462201637026792,1.786455201
108,DSPC,0.029231141178679115,0.6382901251740969,0.5736305366694705,0.11194787082783136,1.166369071
109,DSPC,0.11852296903603896,0.41691847776896834,0.6903219104750389,0.08849869956755234,2.091489954
110,DSPC,0.07856994217840596,0.617893023534098,0.9333069309506802,0.2919616592966088,0.286683294
111,DSPC,0.07386488599528584,0.4084942855634643,0.5548811720338067,0.2485409949798161,1.622461022
112,DSPC,0.0014946310203008961,0.6225223741650683,0.601497587004474,0.23173059207573818,0.688007562
113,DSPC,0.056519130348896995,0.4750382202316507,0.862281194327296,0.10022053322521239,0.517732354
114,DSPC,0.07633297821220317,0.7051854126565738,0.8606348629157593,0.18711234887140668,-0.24979601
115,DSPC,0.127982633335579,0.569723182244815,0.9505302350930465,0.12937430101035563,0.987156777
116,DSPC,0.09496626604686118,0.6298544612485584,1.0000000000000002,0.18110432246487965,0.21230211
117,DSPC,0.04852362255380102,0.5526889729021627,0.9128818708714805,0.20349430847919853,0.382577318
118,DSPC,0.5189020191984145,0.35068391108678515,0.05150498707268375,0.7046558757511259,5.197055498
119,DSPC,0.04596077970395557,0.17046369392141358,0.6050312338645158,0.6678494214547465,1.345416715
120,DSPC,0.1381645327393,0.5643868974826127,0.9246905105415834,0.9649822741764271,-0.01874695
121,DSPC,0.02941082396834216,0.20522479040702502,0.19733304896811735,0.9315346610501299,1.79273623
122,DSPC,0.1322743123136926,0.3914254829369707,0.1927986180056767,0.42770978149713157,3.11227922
123,DSPC,0.03296207297087564,0.5438150762762857,0.7869643321484593,0.38964450656349714,0.748781414
124,DSPC,0.02113955677985338,0.133553022873528,0.6308234804373513,0.997646836784069,0.404090158
125,DSPC,0.6347596363434328,0.3063611473067684,0.17851466026793494,0.4658555979596187,3.976076935
126,DSPC,0.002687174840140888,1.0,0.87121264581401,0.8054951170714065,0.247422282
127,DSPC,0.018091312352535,0.7603629767835225,0.5820838197309056,0.9999999999999998,0.382577318
128,DSPC,0.23902938382465247,0.24511587141919527,0.2807010978286939,0.6479622576542786,2.67155508
129,DSPC,0.22721976150473142,0.13260572486856181,0.4878454656192121,0.9757029048594326,1.734618435
130,DSPC,0.7516434953923655,0.5951552630900758,0.03907047007672963,0.008923708333766432,7.88603134
131,DSPC,0.7598332999836526,0.6049785576645896,0.04966048896194026,0.008415890022075672,7.8109517
132,DSPC,0.7674652066218444,0.5702306268465733,0.00623168761785767,0.005931407227098534,7.433586423
133,DSPC,0.7681162425756822,0.6085747977030822,0.04379835192415917,0.008467166538368218,7.66421663
134,DSPC,0.7583831919760691,0.5713435611573305,0.040828037016414076,0.008778092541450103,7.46861924
135,DSPC,0.7656943424501812,0.5903088296335857,0.043112491410963794,0.008207011833738077,7.66149578
136,DSPC,0.75582694831277,0.5649607131943839,0.04641682890072847,0.009630602842485911,7.63556718
137,DSPC,0.7493349804774156,0.5802847145239209,0.0393532620889393,0.009405177372626741,7.63411964
138,DSPC,0.7424884186523946,0.5856481796296678,0.04449089828135818,0.008531347321323485,7.50988907
139,DSPC,0.7396486467839162,0.5935274132190675,0.04830158514649455,0.008996844139521764,7.316697926
140,DSPC,0.7540192368096955,0.5960392390906377,0.04411475673374555,0.009376585771299526,7.6247867
141,DSPC,0.7469187199895124,0.5752662120925858,0.04690513623529835,0.008823425574387539,7.69550705
142,DSPC,0.07575544823691305,0.7969025672552619,0.005589484560765534,0.00030638384375338175,3.549060209
143,DSPC,0.7687773148115424,0.24981659073208612,0.02172649231011513,0.00014416034182567535,6.619266039
144,DSPC,0.7481535683194979,0.7461234935811143,0.006020938129253815,0.0001452591878161845,7.093445628
145,DSPC,0.3961741494052108,0.5750843818843903,0.005848063409957861,0.00014681400144146272,7.195235925
146,DSPC,0.7635306067841183,0.5645132826410073,0.03210046775630723,8.978106255348207e-05,7.132347669
147,DSPC,0.3421983649628524,0.7461234935811143,0.006013928244820047,0.00022513195663590065,6.378897329
148,DSPC,0.7279509550173924,0.40848585166043033,0.019626694184926765,0.0001852946540380901,6.888949978
149,DSPC,0.1730237459970199,0.7969025672552619,0.0053981705713100235,0.00030638384375338175,4.953189971
150,DSPC,0.8412377088103291,0.7337038201461845,0.005893167870411809,0.00022913581458841158,7.332537494
151,DSPC,0.7597580840643111,0.3514470627499096,0.03431790920665783,8.469898893286639e-05,7.098802033
152,DSPC,0.07749942009459165,0.7308223251682948,0.0061178395287374504,0.00015584190554412264,4.949995502
153,DSPC,0.33858330127573866,0.6026127457410531,0.006013928244820047,0.00022513195663590065,7.383741122
154,DSPC,0.8933359234442084,0.4250682109595541,0.22848248959703799,0.03353827259046882,6.221447525
155,DSPC,0.8887721037496346,0.4185908138138437,0.24090406296006678,0.0849092751594619,5.453064364
156,DSPC,0.8916877679764283,0.4130289312026238,0.23842084411848527,0.03526246547628449,5.868180914
157,DSPC,0.9010517427758267,0.4161463171401007,0.1961863979560354,0.07315850953766466,6.016951435
158,DSPC,0.9023127674975104,0.4167794275796311,0.24032847585774553,0.08231522067116029,4.164458063
159,DSPC,0.8907936284622846,0.41510815174509624,0.2431095909512885,0.0634340792762086,5.873261429
160,DSPC,0.8852137685996997,0.4109234970677716,0.1865423990574283,0.06175941236756512,6.143135733
161,DSPC,0.8816030397207113,0.42400721566687843,0.20603951815040034,0.08680569905403496,5.647902383
162,DSPC,0.8797645090897568,0.429275856200324,0.27223933680640566,0.03340301663337913,4.230448175
163,DSPC,0.8940898303486959,0.4313481322797446,0.2613637447610319,0.06534723353703716,5.83404496
164,DSPC,0.8840279063173151,0.4132825711360411,0.18671288940956468,0.05909422040155543,6.09275276
165,DSPC,0.8749807456179326,0.4243672588718846,0.2502499016842683,0.06286713644852536,5.713200889
166,DSPC,0.868905371853917,0.4302330999942599,0.2793120607568571,0.0656843397943445,5.021702318
167,DSPC,5.847704209699378e-05,0.7551282222894815,0.5859525241662169,0.22335793285674713,2.085181906
168,DSPC,0.00023230376711552703,0.13568861610062594,0.5645402973395647,0.19003711586749666,2.9562936
169,DSPC,0.001201795282239848,0.43062457961066797,0.1942831495200086,0.03535418155055029,4.966244165
170,DSPC,0.12468535800444122,0.4310439608601861,0.713360156177891,0.1993447234056501,2.744336022
171,DSPC,0.0002502905259433863,0.41192407572879036,0.5579276113856507,0.03519014779409629,3.18889894
172,DSPC,0.0001381339775855528,0.547438654698839,0.5594094360780139,0.24119690298266266,2.595609023
173,DSPC,0.002546551659049906,0.4215903360483059,0.2782667999851748,0.17830902083196812,3.503504492
174,DSPC,0.11946729998780217,0.42709946358007406,0.5568796593352582,0.1576353312412622,2.476843662
175,DSPC,8.809713071375458e-05,0.4091875178182069,0.6288386515918118,0.22725061861552115,2.302733846
176,DSPC,0.7264072042911658,0.4156059835718298,0.27284834598301877,0.036411024767291994,5.535846921
177,DSPC,0.1271659745787916,0.5630621812667762,0.5942771294928707,0.19428749038114215,2.949199002
178,DSPC,0.72748103758345,0.6034165130292874,0.08985480642135715,0.008224287553188844,7.319702523
179,DSPC,0.7271180877549689,0.6040380245550456,0.005478463456563969,1.2370466447979463e-05,7.79000832
180,DSPC,0.8956009954343913,0.5920699562270968,0.014675790069266916,7.226933221443025e-05,7.84974452
181,DSPC,0.8948213725679459,0.5943296617956959,0.005434796695369019,5.857589945529838e-05,7.92258192
182,DSPC,0.8977588904948846,0.6116586568676772,0.0675446809628849,0.008269571335920255,6.852992547
183,DSPC,0.890979994293529,0.5924575377295411,0.014331068853740324,1.1318770121581702e-05,7.75025799
184,DSPC,0.8906659590666546,0.5936332798879729,0.0055674450129259674,7.323573153511422e-05,7.84716359
185,DSPC,0.7271617316477078,0.5986515623227091,0.05360380206068836,0.008373866655496743,7.113289876
186,DSPC,0.8957054611766184,0.6112825712376386,0.0801502822303602,0.00845756871223177,6.804205716
187,DSPC,0.895301157069714,0.6064831464339209,0.0721257390618065,0.008341832115928304,7.047347775
188,DSPC,0.8951071139276929,0.5950045555749814,0.0054185515387114485,5.735443433036499e-05,7.57515619
189,DSPC,0.8972245855967511,0.597465608436698,0.005416602268042925,1.8387993905677295e-05,7.48477223
190,DSPC,0.7268277608993975,0.5964498311084863,0.005287620594750557,2.6444322353408323e-08,7.54983564
191,DSPC,0.05933114511439244,0.9344576203261881,0.005427454331245926,0.000276371675935215,2.421700677
192,DSPC,0.3419513055506591,0.7293395761806762,0.005293733643596642,8.737177848397101e-05,5.407264019
193,DSPC,0.12564217967970456,0.739941804417779,0.005527258032646111,0.00027353241843715986,3.839496735
194,DSPC,0.8060758544158966,0.7304568882399873,0.005334167219238445,8.694743150721579e-08,6.210432937
195,DSPC,0.07376642380563281,0.8308020415474902,0.005272529279896341,0.000276371675935215,2.282666155
196,DSPC,0.7264410625895814,0.7294279827853665,0.005270236534508606,1.3986158279184584e-05,6.102355693
197,DSPC,0.07748801342826375,0.7377449949055148,0.005375076053482344,0.00028627179255937257,3.574097168
198,DSPC,0.7688160147250478,0.7301048528586829,0.0052828901448334275,2.734455460326468e-08,6.202826904
199,DSPC,0.7533869151103875,0.5756257583363005,0.005426097363046031,1.3800185300148066e-06,7.80176894
200,DSPC,0.07376642380563281,0.9564194519776372,0.005272529279896341,0.000276371675935215,2.160806082
201,DSPC,0.7474935213963259,0.730625857966801,0.005511970862302215,1.6129161157715788e-09,5.980888889
202,DSPC,0.440808512166995,0.42580357006902786,0.25872850221029936,0.013648542978048924,5.544747382
203,DSPC,0.43301053286677804,0.42576796947378964,0.2593790973230538,0.017830735401444704,6.137810867
204,DSPC,0.4205158192540722,0.4244416198225836,0.26271209198123147,0.02810574950764145,6.108246614
205,DSPC,0.4446814064810948,0.4258004215974133,0.2564094882983138,0.021813102071934362,6.423697795
206,DSPC,0.8550823038173785,0.4247216727367065,0.26053969627119894,0.020816910352630037,5.920574545
207,DSPC,0.44481246183191003,0.42380460299952755,0.25774967614230226,0.01576224700357088,6.204887207
208,DSPC,0.43613872469306525,0.4251957992735735,0.25430875619019294,0.019034471502478792,6.331542226
209,DSPC,0.42020078921484627,0.4261435458038256,0.25625103228804474,0.021952244631725966,6.253107814
210,DSPC,0.42646835562785246,0.4239795294361663,0.2703575599738094,0.027672657562053567,5.721143173
211,DSPC,0.43070970487229954,0.4265949878823005,0.26874330056372975,0.015428368378958226,6.010827897
212,DSPC,0.4356751316919514,0.4242846649816319,0.2688098016131361,0.01806042744703476,5.868176829
213,DSPC,0.42948951466987684,0.4246759491476007,0.2465955711229393,0.013789385701464549,6.148741469
214,DSPC,0.4327798441969434,0.4257674424532972,0.26908247856296014,0.012765805503725842,3.339359511
215,DSPC,0.03581781945336726,0.20999910409535327,0.7812592050658828,0.3527924024274476,0.374783706
216,DSPC,2.9380598301487204e-07,0.42622165220975056,0.26880804678967546,0.2856185462663183,4.087884027
217,DSPC,0.07404861496797038,0.6678854655023689,0.7578210724210299,0.14639627349712211,0.911733266
218,DSPC,0.8683157268106436,0.47355567706423934,0.262866988376654,0.1050688252326736,5.610885642
219,DSPC,0.0002904799004113945,0.4249620532808274,0.5631946536031842,0.08515875040890686,3.176842361
220,DSPC,3.829672412303253e-06,0.42623635010902855,0.2771469253133336,0.012784625796660043,5.963163413
221,DSPC,0.12280677366284495,0.4251589865968341,0.7831276963764555,0.1026519701724284,2.27352523
222,DSPC,0.07481126418814141,0.6532122802694396,0.5760307721398984,0.2801896052451245,1.364063022
223,DSPC,0.019495919748938023,0.42917122799676005,0.7497392502896033,0.3872143911197149,0.45597929
224,DSPC,0.07555662331059965,0.5497219713105514,0.3973405909494074,0.0873911523447196,2.2214021
225,DSPC,0.04162912117697781,0.4253079154998057,0.5799602086763922,0.27875149971678587,1.624613272
226,DSPC,0.7558171610471951,0.5926830763789968,0.043383390952659494,0.0050186009828545475,6.647343133
227,DSPC,0.7549145771179167,0.5922561363561141,0.0435069560089751,0.005433156958860607,6.588668531
228,DSPC,0.7270549683527212,0.5931004840910046,0.04273082890833936,0.005013114967521291,6.597205752
229,DSPC,0.7534296343833308,0.5932166126299123,0.04216671347149355,0.004937340618550041,6.547675524
230,DSPC,0.7270796360222852,0.45090949506131567,0.05044108658539665,0.000310675888555015,5.941702886
231,DSPC,0.7547134808774894,0.592949433454723,0.04188131726454862,0.00024031643656924947,6.206811641
232,DSPC,0.7528625073626038,0.5926456617306564,0.04233029765132818,0.005106031876589617,6.329232063
233,DSPC,0.7543755981476389,0.5930803135794296,0.005865816867736168,0.0051155761013974965,6.243277845
234,DSPC,0.7547032277506076,0.5930650043888857,0.04281806096141645,0.005182182635170519,6.331635448
235,DSPC,0.7270691134061271,0.5931034207043189,0.04197464870092231,0.0053257085383178054,6.522463393
236,DSPC,0.7524790299719046,0.5926712996040122,0.04212873992425586,0.0053637577170988025,6.534530864
237,DSPC,0.7517211667977168,0.5924829755582568,0.043068850697766586,0.005198699871440742,6.52522429
238,DSPC,0.7528778544635256,0.5925723084851429,0.005887426044652582,0.00022709585079958104,6.218602414
239,DSPC,0.41455741093876,0.735686329343614,0.005886208339876772,0.0002276813393493624,5.172456287
240,DSPC,0.727011884746989,0.592819427015794,0.035296056837497695,0.00030889361624783073,6.208644425
241,DSPC,0.754067463273569,0.5928979612074685,0.0058874175323713794,0.0002276813393493624,6.135050815
242,DSPC,0.7553088173671518,0.5914352412300321,0.00588743654939176,0.00022887313431971257,6.204434723
243,DSPC,0.7543781484771616,0.5914352412300321,0.00588743654939176,0.000227782165361394,6.040330977
244,DSPC,0.7550657539168777,0.5928148395091462,0.035267737124703144,0.0002971313692139519,5.966956012
245,DSPC,0.7687422486162313,0.7354528244807919,0.005886208339876772,0.0002276813393493624,5.394683431
246,DSPC,0.7488844900866933,0.592819427015794,0.00588743654939176,0.000227782165361394,5.915753283
247,DSPC,0.750349270009663,0.5926628066326791,0.005887425909040257,0.00022708632334159876,5.879860975
248,DSPC,0.751492768160011,0.5914352412300321,0.00588743654939176,0.000227782165361394,5.862592113
249,DSPC,0.750349270009663,0.5910638311840388,0.005887425909040257,0.00022708632334159876,5.777325842
250,DSPC,0.11944291083227157,0.41804844711471173,0.5880474422610957,0.013607344186701587,5.087154328
251,DSPC,0.11875638823807047,0.42166880565864,0.5900098489651371,0.01341360527913644,5.257229174
252,DSPC,0.11479122313554055,0.4244312639683541,0.5933203679671075,0.01275078400333947,4.907784901
253,DSPC,0.11747285422612844,0.4244191447284967,0.597288427727752,0.015195778523264173,4.936931882
254,DSPC,0.11832456163008795,0.42444139155642274,0.5962190347431775,0.012702999225378054,5.169078326
255,DSPC,0.11600216308722053,0.4160377532813872,0.591355178080928,0.012702167635836854,5.198731954
256,DSPC,0.11827702409779209,0.418210807230099,0.5971576902504176,0.012691686306766101,5.177732448
257,DSPC,0.11773057718274779,0.419722237946167,0.5868579455787082,0.012722564498009048,5.045879347
258,DSPC,0.11643210318670685,0.421172362330728,0.5874639119277429,0.012725502330938507,5.102219682
259,DSPC,0.11344827609719674,0.4163159884670469,0.5914557598632476,0.012726827322772223,4.833131122
260,DSPC,0.11615539218280932,0.41962132382599876,0.6003182698003257,0.014208718572358376,5.021687535
261,DSPC,0.11509617674093106,0.41961627361767334,0.5944774649878021,0.01325828764634908,5.288039241
262,DSPC,0.11335592270716985,0.41853207905356166,0.6265675682906614,0.01268802239901711,4.739795494
263,DSPC,0.03106239054364021,0.4083453103246936,0.619124686331675,0.9248966845232124,1.72570597
264,DSPC,0.1176226334829499,0.5365169517584634,0.6090112957330216,0.2426734976407849,2.036596241
265,DSPC,0.060344933521929905,0.40890398945661727,0.6227846960241431,0.27257040669842486,1.984151438
266,DSPC,0.02924687379550045,0.40903281151051435,0.6034442737366582,0.01268802239901711,4.541577179
267,DSPC,0.06810725487852279,0.4086445618799737,0.6083362368874037,0.012708975117094177,4.858022469
268,DSPC,0.11692700933759284,0.4178617520413877,0.605593990997902,0.01268802239901711,2.481681858
269,DSPC,0.07327102705892022,0.40878375514585813,0.6032876294027084,0.23526939158564658,2.162273976
270,DSPC,0.11720312917811529,0.4117147494898064,0.6286569504818779,0.012708975117094177,4.774802914
271,DSPC,0.11720312917811529,0.41139063109936996,0.6102917167226164,0.012708975117094177,2.547793898
272,DSPC,0.0645657809832107,0.408905334769949,0.6126591938889154,0.012708975117094177,2.428084383
273,DSPC,0.11335592270716985,0.4184049040863744,0.6265675682906614,0.01268802239901711,2.457029142
