Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.0695781409740448,0.010711058098911826,0.8784615384615384,0.9281875592952201,0.20100544896164896,0.023618481271965537,0.19861032609653986,0.024224372431117257
