Iter (CV Fold),Valid Score (MAE),Test Score (MAE),Spearmans Rank,Pearsons Correlation,Model HyperParms,Formulation_Index (Hold out set),Experimental_Transfection,Predicted_Transfection,Score_difference
1,0.09673767314455632,0.0790487858772653,"SignificanceResult(statistic=0.9020251778872468, pvalue=5.5702124959404e-11)","PearsonRResult(statistic=0.898644084254386, pvalue=8.489246623658051e-11)","{'subsample': 0.7, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 1.0, 'max_depth': 8, 'max_delta_step': 10, 'learning_rate': 0.1, 'gamma': 0}","[ 18  64 101  83 120 148  27  95  13 150  42 100  78   9  98  85 124  10
  67  28 139  17  53  70 125  61 147  29]","[[0.36675314]
 [0.72513085]
 [0.53906195]
 [0.33492174]
 [0.22489006]
 [0.27240872]
 [0.7538393 ]
 [0.79478809]
 [0.56096704]
 [0.20921517]
 [0.81100339]
 [0.59254463]
 [0.75069644]
 [0.27255567]
 [0.84044788]
 [0.53050836]
 [0.6059915 ]
 [0.49238452]
 [0.93938621]
 [0.42667496]
 [0.76561531]
 [0.45252174]
 [0.85179953]
 [0.92329786]
 [0.47448903]
 [0.32011131]
 [0.31380379]
 [0.41949123]]","[0.40123865 0.684754   0.56595534 0.42158476 0.18871026 0.24314645
 0.83631295 0.56616974 0.70985144 0.2539726  0.71825385 0.5317353
 0.87852895 0.41847366 0.9099712  0.520663   0.7673991  0.54661065
 0.89108866 0.42535177 0.61128163 0.56838334 0.87439597 0.86523896
 0.24182144 0.2939242  0.25848106 0.4373021 ]",0.017688887267291023
2,0.0904148262692865,0.12605160951012917,"SignificanceResult(statistic=0.7531472359058566, pvalue=3.745976240391012e-06)","PearsonRResult(statistic=0.8110096612119365, pvalue=1.660299734986237e-07)","{'subsample': 0.7, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 100, 'min_child_weight': 4.0, 'max_depth': 10, 'max_delta_step': 10, 'learning_rate': 0.3, 'gamma': 0}","[ 72 112 132  26  93 144 106  24 159 142 110 119 138   6  54  96  73  99
 161 118 151 130 143  33  69 113  40 145]","[[0.88193791]
 [0.90084391]
 [0.19822866]
 [0.83825156]
 [0.54879702]
 [0.93724454]
 [0.56482386]
 [0.77282616]
 [0.32464798]
 [0.95998487]
 [0.50435229]
 [0.24435828]
 [0.88346467]
 [0.45010347]
 [0.94596987]
 [0.26781925]
 [0.584488  ]
 [0.81845745]
 [0.90616071]
 [0.92237195]
 [0.79799406]
 [0.19031973]
 [0.51781309]
 [0.41980182]
 [0.8475952 ]
 [0.29477994]
 [0.90604448]
 [0.94461512]]","[0.72828335 0.53105843 0.42965648 0.8279333  0.55917037 0.8054241
 0.7728675  0.86884964 0.3758109  0.8075153  0.7617346  0.2880057
 0.7892857  0.5501831  0.77352244 0.6337277  0.6584082  0.5977938
 0.87523466 0.73891807 0.79408693 0.23757017 0.6650701  0.45263493
 0.78962994 0.3840548  0.7680802  0.8893097 ]",0.03563678324084267
3,0.10372174885758934,0.07217384614904065,"SignificanceResult(statistic=0.9315818281335522, pvalue=6.206173853186696e-13)","PearsonRResult(statistic=0.9157250146747061, pvalue=8.511129322728228e-12)","{'subsample': 0.9, 'reg_lambda': 0.001, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 2.0, 'max_depth': 8, 'max_delta_step': 8, 'learning_rate': 0.05, 'gamma': 0}","[163  51  14  20  12 164  77 102  71   3  31  19 155 123  32   2  65  60
  62  39 160  88 156 133  97  84  25 153]","[[0.94744569]
 [0.91906747]
 [0.72973718]
 [0.62497508]
 [0.4747239 ]
 [0.9014267 ]
 [0.80066418]
 [0.56439576]
 [0.91115289]
 [0.5105278 ]
 [0.48658136]
 [0.60271956]
 [0.80481984]
 [0.61923784]
 [0.484648  ]
 [0.64445099]
 [0.73189199]
 [0.30168058]
 [0.27797857]
 [0.66821699]
 [0.8719217 ]
 [0.51256888]
 [0.34050142]
 [0.23618102]
 [0.85539687]
 [0.23057368]
 [0.90418125]
 [0.72467193]]","[0.864744   0.8358092  0.6034329  0.6996272  0.4807966  0.8272835
 0.71832514 0.6040521  0.8149072  0.43535075 0.47811416 0.6920746
 0.9599657  0.5788776  0.4795437  0.6555608  0.71892595 0.43899608
 0.35894325 0.7065504  0.8230406  0.4408055  0.15985866 0.3637824
 0.85837185 0.39590046 0.92169064 0.8111673 ]",0.03154790270854868
4,0.11569254317209032,0.06416354991051504,"SignificanceResult(statistic=0.9332238642583469, pvalue=4.568415046491943e-13)","PearsonRResult(statistic=0.9474755212329562, pvalue=2.1867456923889147e-14)","{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 0.001, 'n_estimators': 400, 'min_child_weight': 5.0, 'max_depth': 9, 'max_delta_step': 2, 'learning_rate': 0.05, 'gamma': 0}","[ 41  63  74  86 116   5 128 141  75   8 149  48  82  68 152 157  66  37
  36 154  89 107  47  46 127  11  76  59]","[[0.91143514]
 [0.37447689]
 [0.6438312 ]
 [0.52853154]
 [0.58403341]
 [0.66444401]
 [0.3298343 ]
 [0.52525738]
 [0.67640848]
 [0.60216859]
 [0.23596784]
 [0.63414017]
 [0.40579373]
 [0.88599992]
 [0.79425089]
 [0.4276953 ]
 [0.72614081]
 [0.65981164]
 [0.33313199]
 [0.80041611]
 [0.49209385]
 [0.57182077]
 [0.65330597]
 [0.63469105]
 [0.8144356 ]
 [0.55950698]
 [0.80735821]
 [0.48664576]]","[0.9183439  0.32653636 0.55775946 0.41989002 0.382599   0.662258
 0.27688143 0.585352   0.6722617  0.4905222  0.22715223 0.7230898
 0.4436916  0.98570096 0.8874359  0.27617648 0.79689085 0.60355896
 0.21559645 0.79577994 0.41683185 0.50361425 0.6293953  0.6247224
 0.7513525  0.5697689  0.86444247 0.4091095 ]",0.051528993261575284
5,0.09025539349326453,0.13238784406129936,"SignificanceResult(statistic=0.6551724137931034, pvalue=0.000154518362389878)","PearsonRResult(statistic=0.6259741185579194, pvalue=0.0003667438480067879)","{'subsample': 0.7, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 100, 'min_child_weight': 4.0, 'max_depth': 10, 'max_delta_step': 10, 'learning_rate': 0.3, 'gamma': 0}","[134 146  45 140 105 121  43  34   1  92  81  80  16 158  15 115  90   4
   7 135 111  79  22  91 108 114  23  35]","[[0.25185942]
 [0.84192128]
 [0.34846069]
 [0.37609756]
 [0.55463427]
 [0.19600025]
 [0.47755694]
 [0.33672685]
 [0.63146467]
 [0.56594173]
 [0.94487242]
 [0.74090147]
 [0.47894659]
 [0.25319744]
 [0.57350814]
 [0.9623344 ]
 [0.36931054]
 [0.64906692]
 [0.55174987]
 [0.45783066]
 [0.        ]
 [0.97254323]
 [0.92079041]
 [0.59360976]
 [0.47214701]
 [0.34751261]
 [0.87240898]
 [0.3463282 ]]","[0.19374457 0.8905618  0.86137724 0.52811074 0.4850804  0.45173743
 0.8299882  0.36769637 0.6139131  0.60549116 0.8161495  0.72933024
 0.52622414 0.21427667 0.40328762 0.48830196 0.3815669  0.65681577
 0.51849717 0.56471175 0.5170674  0.7361278  0.8816578  0.6093359
 0.66594344 0.4478356  0.89651865 0.3582548 ]",0.04213245056803483
