Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.07928745448589325,0.016226049058787672,0.8847608453837598,0.9192837028127129,0.22857424333472073,0.031731739722479765,0.21468061211729147,0.04052129934954138
