NP_ratio,IL+HL,HL_IL+HL,PEG_PEG+Chol,Predicted_LnRLU
0.3900027919190287,0.9119397545046778,0.3397855261674907,0.4250143042719935,4.899729136264608
0.30950634538614774,0.9116418089237273,0.33948758500481246,0.3445178529568913,4.8907373354119645
0.04120593129911021,0.6433413949168523,0.7302422222251608,0.07621743886985377,4.749941613076041
0.11689054991832859,0.7190260144673932,0.8059268410109628,0.09655988177956432,3.506935436561619
0.25120269369566417,0.9253987966754178,1.0122996232189874,0.23087202619993663,3.422991811522595
0.45585219046523373,0.9253987966754178,1.0122996232189874,0.23087202619993663,3.4279284180474736
0.45585219046523373,0.7430042769606149,1.0122996232189874,0.23087202619993663,3.53578436829776
0.45585219046523373,0.7430042769606149,0.6659755380030006,0.23087202619993663,5.508695849415577
0.45585219046523373,0.7430042769606149,0.6659755380030006,0.10533288257790385,5.406145184775745
0.45585219046523373,0.7430042769606149,0.6659755380030006,0.23087202619993663,5.508695849415577
0.4558522004652337,0.7430042769606149,0.6659755380030006,0.23087202619993663,5.508695849415577
0.45585219046523373,0.7430042869606149,0.6659755380030006,0.23087202619993663,5.508695849415577
0.45585219046523373,0.7430042769606149,0.6659755480030006,0.23087202619993663,5.508695849415577
0.45585219046523373,0.7430042769606149,0.6659755380030006,0.23087203619993663,5.508695849415577
0.5924019634087228,0.8795540488619946,0.6028750063891408,0.24188265272571075,5.6257298234206905
0.9001606504775834,1.1873127359308553,1.1983883055100286,0.5496413397945714,3.273986387774723
0.47780550796557586,0.8230717693278811,0.8341473367819807,0.1854003731915972,3.3201737098485964
1.1903861240080575,1.1828593125085969,1.1939348762374062,0.545187916372313,3.250771502702546
0.820389977473458,1.1828593125085969,1.1939348762374062,0.545187916372313,3.2284922797651934
0.820389977473458,1.1104057493844997,1.1939348762374062,0.545187916372313,3.2284922797651934
0.820389977473458,1.1104057493844997,0.13468748464683222,0.545187916372313,4.886116398296016
0.820389977473458,1.1104057493844997,0.13468748464683222,0.9946198552302097,4.705757817914264
0.5924019634087228,0.8795540488619946,0.6028750063891408,0.24188265272571075,5.6257298234206905
0.5924019734087228,0.8795540488619946,0.6028750063891408,0.24188265272571075,5.6257298234206905
0.5924019634087228,0.8795540588619947,0.6028750063891408,0.24188265272571075,5.6257298234206905
0.5924019634087228,0.8795540488619946,0.6028750163891409,0.24188265272571075,5.6257298234206905
0.5924019634087228,0.8795540488619946,0.6028750063891408,0.24188266272571074,5.6257298234206905
0.23059482732249847,0.14096559695629218,0.7448923320455705,0.4048247025294458,4.746852536182594
1.0604620118200614,0.6873653906841204,0.0912921238202975,0.9512244987745213,4.095322268177153
0.70783037949944,0.569027745936054,0.9386604871287392,0.5985928650631951,3.198324858645389
0.5767302218833277,0.43792758919385166,0.4324893443888702,0.09242172260272286,7.410203479834643
0.8642537737003215,0.43792758919385166,0.4324893443888702,0.09242172260272286,7.394562960959789
0.8642537737003215,1.0396842564660722,0.4324893443888702,0.09242172260272286,4.559301544076054
0.8642537737003215,1.0396842564660722,0.4521757719516053,0.09242172260272286,4.528702374298721
0.8642537737003215,1.0396842564660722,0.4521757719516053,0.010989447810405117,4.171605673391776
0.5767302218833277,0.43792758919385166,0.4324893443888702,0.09242172260272286,7.410203479834643
0.5767302318833277,0.43792758919385166,0.4324893443888702,0.09242172260272286,7.410203479834643
0.5767302218833277,0.43792759919385166,0.4324893443888702,0.09242172260272286,7.410203479834643
0.5767302218833277,0.43792758919385166,0.4324893543888702,0.09242172260272286,7.410203479834643
0.5767302218833277,0.43792758919385166,0.4324893443888702,0.09242173260272285,7.410203479834643
0.6226055159276989,0.7980359991124537,0.21052751439126993,0.9693411906293299,5.257096673439751
0.6033269766791503,0.7787574533446471,0.0032058733495325953,0.7620195451172442,2.8779662752723296
0.604671267062237,0.7801017437277338,0.004550163835098431,0.7633638356028101,2.8779662752723296
0.9661955393498116,0.05296870454561864,0.3660744286720925,0.03623079642069493,4.07380566798821
0.8703222060773534,0.05296870454561864,0.3660744286720925,0.03623079642069493,4.090150471405807
0.8703222060773534,0.4089563005321504,0.3660744286720925,0.03623079642069493,7.135407563346671
0.8703222060773534,0.4089563005321504,0.8831242472700429,0.03623079642069493,4.819258793435722
0.8703222060773534,0.4089563005321504,0.8831242472700429,0.9457300668245636,3.561411469270865
0.3589972907737007,1.011748214390254,0.28591616111633766,0.3485219798499106,4.876011853589772
0.6694827731879667,0.7615707336704352,0.5964016430260852,0.6590074617596582,5.535663167308787
0.0410840040434477,0.5674472696378621,0.40227817960528456,0.46488399275092207,5.2566983199597965
0.2160126216305256,0.7423758901251316,0.5405504040527425,0.60315621719838,5.285057302639526
0.6522917230954675,0.7423758901251316,0.5405504040527425,0.60315621719838,5.311282852544463
0.6522917230954675,0.2997488560293762,0.5405504040527425,0.60315621719838,5.311943773885513
0.6522917230954675,0.2997488560293762,0.8238904354722423,0.60315621719838,3.9680481475893163
