Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.08382889416329403,0.011112147698365852,0.7741185439298647,0.7996629100247266,0.16191861821874445,0.01484274570661925,0.1607645237671266,0.01449127707398963
