Formula_label,Helper_lipid,NP_ratio,PEG_PEG+Chol,IL+HL,HL_IL+HL,LnRLU_Skewed_Diff
32,DSPC,0.167125132547256,0.02965133267656129,0.3937886618582515,0.5163959489651009,0.270714025
33,DSPC,0.33425026509451194,0.02965133267656129,0.3937886618582515,0.5163959489651009,-0.233723396
34,DSPC,0.0,0.02965133267656129,0.7875773237165031,0.5163959489651009,-1.952171239
35,DSPC,0.167125132547256,0.02965133267656129,0.7875773237165031,0.5163959489651009,-1.148680518
36,DSPC,0.33425026509451194,0.02965133267656129,0.7875773237165031,0.5163959489651009,-0.069907582
37,DSPC,0.0,0.02965133267656129,0.0,0.015264438338670725,-1.360572703
38,DSPC,0.167125132547256,0.02965133267656129,0.0,0.015264438338670725,-2.046748473
39,DSPC,0.33425026509451194,0.02965133267656129,0.0,0.015264438338670725,-2.393469502
40,DSPC,0.0,0.02965133267656129,0.3937886618582515,0.015264438338670725,-2.327576115
41,DSPC,0.167125132547256,0.02965133267656129,0.3937886618582515,0.015264438338670725,-3.352579827
42,DSPC,0.33425026509451194,0.02965133267656129,0.3937886618582515,0.015264438338670725,-3.602649485
43,DSPC,0.0,0.02965133267656129,0.7875773237165031,0.015264438338670725,-2.660894359
44,DSPC,0.167125132547256,0.02965133267656129,0.7875773237165031,0.015264438338670725,-3.522384206
45,DSPC,0.33425026509451194,0.02965133267656129,0.7875773237165031,0.015264438338670725,-3.917490206
46,DSPC,0.0,0.02965133267656129,0.0,0.0,-1.402846275
47,DSPC,0.167125132547256,0.02965133267656129,0.0,0.0,-2.274216603
48,DSPC,0.33425026509451194,0.02965133267656129,0.0,0.0,-3.016626628
49,DSPC,0.0,0.02965133267656129,0.3937886618582515,0.0,-2.905432803
50,DSPC,0.167125132547256,0.02965133267656129,0.3937886618582515,0.0,-3.590786616
51,DSPC,0.33425026509451194,0.02965133267656129,0.3937886618582515,0.0,-4.159806835
52,DSPC,0.0,0.02965133267656129,0.7875773237165031,0.0,-3.85644496
53,DSPC,0.167125132547256,0.02965133267656129,0.7875773237165031,0.0,-2.761789887
54,DSPC,0.33425026509451194,0.02965133267656129,0.7875773237165031,0.0,-3.368831564
55,DSPC,0.0,0.0,0.0,0.5163959489651009,-1.817396557
56,DSPC,0.167125132547256,0.0,0.0,0.5163959489651009,-2.143264427
57,DSPC,0.33425026509451194,0.0,0.0,0.5163959489651009,-2.695510084
58,DSPC,0.0,0.0,0.3937886618582515,0.5163959489651009,0.648323455
59,DSPC,0.167125132547256,0.0,0.3937886618582515,0.5163959489651009,-0.178635385
60,DSPC,0.33425026509451194,0.0,0.3937886618582515,0.5163959489651009,-1.937122797
61,DSPC,0.0,0.0,0.7875773237165031,0.5163959489651009,-3.467880818
62,DSPC,0.167125132547256,0.0,0.7875773237165031,0.5163959489651009,-3.147539325
63,DSPC,0.33425026509451194,0.0,0.7875773237165031,0.5163959489651009,-3.213979483
64,DSPC,0.0,0.0,0.0,0.015264438338670725,-2.042254335
65,DSPC,0.167125132547256,0.0,0.0,0.015264438338670725,-2.757102161
66,DSPC,0.33425026509451194,0.0,0.0,0.015264438338670725,-2.289089399
67,DSPC,0.0,0.0,0.3937886618582515,0.015264438338670725,-3.059688279
68,DSPC,0.167125132547256,0.0,0.3937886618582515,0.015264438338670725,-4.531977808
69,DSPC,0.33425026509451194,0.0,0.3937886618582515,0.015264438338670725,-5.375227748
70,DSPC,0.0,0.0,0.7875773237165031,0.015264438338670725,-2.868599844
71,DSPC,0.167125132547256,0.0,0.7875773237165031,0.015264438338670725,-3.43141906
72,DSPC,0.33425026509451194,0.0,0.7875773237165031,0.015264438338670725,-4.512458095
73,DSPC,0.0,0.0,0.0,0.0,-0.805136163
74,DSPC,0.167125132547256,0.0,0.0,0.0,-1.079210335
75,DSPC,0.33425026509451194,0.0,0.0,0.0,-2.797920363
76,DSPC,0.0,0.0,0.3937886618582515,0.0,-2.625432018
77,DSPC,0.167125132547256,0.0,0.3937886618582515,0.0,-4.490213474
78,DSPC,0.33425026509451194,0.0,0.3937886618582515,0.0,-5.408026557
79,DSPC,0.0,0.0,0.7875773237165031,0.0,-3.836715675
80,DSPC,0.167125132547256,0.0,0.7875773237165031,0.0,-3.599106356
81,DSPC,0.33425026509451194,0.0,0.7875773237165031,0.0,-4.01013096
82,DSPC,0.5639130619539443,0.011767139833668687,0.7838318319995994,0.14401788668991736,-1.513114951
83,DSPC,0.9584286343859221,0.009794278118955913,0.4945851031415995,0.04183642864675442,-5.389532797
84,DSPC,0.724113274804346,0.009672910907513993,0.5495737648785115,0.3423414523219553,1.215716051
85,DSPC,0.41855134730135835,0.012667376397569647,0.4244112333830172,0.26805029269693187,1.195539659
86,DSPC,0.5250855764032302,0.019231846973238334,0.7598951844685444,0.2829552384564188,-0.947645515
87,DSPC,0.9861931832113502,0.003141979984716872,0.675297636335918,0.41210147333879094,0.136066982
88,DSPC,0.8675664384091939,0.0054344219352109695,0.6132082682822959,0.23800797271381818,0.117405982
89,DSPC,0.9338402732179716,0.0032090591029116187,0.5624972080794071,0.15448043166050707,-1.633559352
90,DSPC,0.7199400499420535,0.007474240261513099,0.7031086014443975,0.1287544972186802,-1.285498145
91,DSPC,0.7270088146583041,0.008115530457521865,0.5929801333500644,0.07655031689682569,-5.621336894
92,DSPC,1.0,0.022824024291550157,0.4237018384664372,0.2425640013991498,-0.40116121
93,DSPC,0.8458734683538338,0.014832579934414473,0.4152172537816476,0.21008296302805332,-0.646059988
94,DSPC,0.9037426872068948,0.004884972683183053,0.7092924024963263,0.03850035666330972,-4.787222854
95,DSPC,0.39898545944580355,0.00029163173786791053,0.9345065370162897,0.43818710475886763,-1.657151019
96,DSPC,0.04635317489172741,0.0014143285191246194,0.8200162446565125,0.001283501246174372,-3.27669729
97,DSPC,0.44615820896828706,7.593545303437397e-05,0.4009348094175967,0.006395065500053748,-4.921196784
98,DSPC,0.9973817324396972,0.0004578077845098609,0.6512369010095218,0.47096290350343006,0.338306632
99,DSPC,0.6425265884449796,0.011452014322158565,0.6847476508933463,0.23871314552758227,-0.886570913
100,DSPC,0.8062805145997755,0.025057579837481962,0.7651309675385702,0.3909852780946578,-0.608979934
101,DSPC,0.7687785114274914,0.0003787919617730638,0.40712695393243,0.10162205539533709,-3.950777036
102,DSPC,0.40497709641559454,0.0064540586655772916,0.75034376171744,0.1740176225258746,-1.857986914
103,DSPC,0.562730650387734,0.00515677279220292,0.7279538879599066,0.0052363785396200456,-6.987406682
104,DSPC,0.9586963889032787,0.0070239278857384905,0.433280426597117,0.1860727783811904,-2.082372501
105,DSPC,0.6266197307207834,0.002422960735444065,0.8716397001939011,0.5027120040910935,-1.550885955
106,DSPC,0.11294748709986382,0.174143588257434,0.45291658730353895,0.7432286351413164,3.647123539
107,DSPC,0.12571242993532641,0.14462201637026792,0.6834917878374582,0.6623458057170384,1.596890008
108,DSPC,0.029231141178679115,0.11194787082783136,0.6382901251740969,0.5736305366694705,1.50718498
109,DSPC,0.11852296903603896,0.08849869956755234,0.41691847776896834,0.6903219104750389,2.741294935
110,DSPC,0.07856994217840596,0.2919616592966088,0.617893023534098,0.9333069309506802,0.437812695
111,DSPC,0.07386488599528584,0.2485409949798161,0.4084942855634643,0.5548811720338067,3.796214462
112,DSPC,0.0014946310203008961,0.23173059207573818,0.6225223741650683,0.601497587004474,2.188717554
113,DSPC,0.056519130348896995,0.10022053322521239,0.4750382202316507,0.862281194327296,1.112569619
114,DSPC,0.07633297821220317,0.18711234887140668,0.7051854126565738,0.8606348629157593,0.638314938
115,DSPC,0.127982633335579,0.12937430101035563,0.569723182244815,0.9505302350930465,-0.047819417
116,DSPC,0.09496626604686118,0.18110432246487965,0.6298544612485584,1.0000000000000002,-0.865304897
117,DSPC,0.04852362255380102,0.20349430847919853,0.5526889729021627,0.9128818708714805,0.672407888
118,DSPC,0.5189020191984145,0.7046558757511259,0.35068391108678515,0.05150498707268375,-3.407764221
119,DSPC,0.04596077970395557,0.6678494214547465,0.17046369392141358,0.6050312338645158,1.974260002
120,DSPC,0.1381645327393,0.9649822741764271,0.5643868974826127,0.9246905105415834,-0.477587961
121,DSPC,0.02941082396834216,0.9315346610501299,0.20522479040702502,0.19733304896811735,0.381794898
122,DSPC,0.1322743123136926,0.42770978149713157,0.3914254829369707,0.1927986180056767,0.389316455
123,DSPC,0.03296207297087564,0.38964450656349714,0.5438150762762857,0.7869643321484593,1.530828486
124,DSPC,0.02113955677985338,0.997646836784069,0.133553022873528,0.6308234804373513,0.087390197
125,DSPC,0.6347596363434328,0.4658555979596187,0.3063611473067684,0.17851466026793494,-0.702833847
126,DSPC,0.002687174840140888,0.8054951170714065,1.0,0.87121264581401,-1.131474129
127,DSPC,0.018091312352535,0.9999999999999998,0.7603629767835225,0.5820838197309056,1.399370607
128,DSPC,0.23902938382465247,0.6479622576542786,0.24511587141919527,0.2807010978286939,-0.50332186
129,DSPC,0.22721976150473142,0.9757029048594326,0.13260572486856181,0.4878454656192121,0.618114976
130,DSPC,0.7516434953923655,0.008923708333766432,0.5951552630900758,0.03907047007672963,-6.491086433
131,DSPC,0.7598332999836526,0.008415890022075672,0.6049785576645896,0.04966048896194026,-6.013956044
132,DSPC,0.7674652066218444,0.005931407227098534,0.5702306268465733,0.00623168761785767,-6.758924455
133,DSPC,0.7681162425756822,0.008467166538368218,0.6085747977030822,0.04379835192415917,-6.351833276
134,DSPC,0.7583831919760691,0.008778092541450103,0.5713435611573305,0.040828037016414076,-6.162242055
135,DSPC,0.7656943424501812,0.008207011833738077,0.5903088296335857,0.043112491410963794,-6.260495105
136,DSPC,0.75582694831277,0.009630602842485911,0.5649607131943839,0.04641682890072847,-6.182118337
137,DSPC,0.7493349804774156,0.009405177372626741,0.5802847145239209,0.0393532620889393,-6.478404163
138,DSPC,0.7424884186523946,0.008531347321323485,0.5856481796296678,0.04449089828135818,-5.916555239
139,DSPC,0.7396486467839162,0.008996844139521764,0.5935274132190675,0.04830158514649455,-5.885876131
140,DSPC,0.7540192368096955,0.009376585771299526,0.5960392390906377,0.04411475673374555,-6.142387038
141,DSPC,0.7469187199895124,0.008823425574387539,0.5752662120925858,0.04690513623529835,-6.23075769
142,DSPC,0.07575544823691305,0.00030638384375338175,0.7969025672552619,0.005589484560765534,-3.704678702
143,DSPC,0.7687773148115424,0.00014416034182567535,0.24981659073208612,0.02172649231011513,-6.139744936
144,DSPC,0.7481535683194979,0.0001452591878161845,0.7461234935811143,0.006020938129253815,-6.707335365
145,DSPC,0.3961741494052108,0.00014681400144146272,0.5750843818843903,0.005848063409957861,-6.814375114
146,DSPC,0.7635306067841183,8.978106255348207e-05,0.5645132826410073,0.03210046775630723,-6.407525384
147,DSPC,0.3421983649628524,0.00022513195663590065,0.7461234935811143,0.006013928244820047,-6.347977226
148,DSPC,0.7279509550173924,0.0001852946540380901,0.40848585166043033,0.019626694184926765,-6.057086373
149,DSPC,0.1730237459970199,0.00030638384375338175,0.7969025672552619,0.0053981705713100235,-4.968403976
150,DSPC,0.8412377088103291,0.00022913581458841158,0.7337038201461845,0.005893167870411809,-6.73192814
151,DSPC,0.7597580840643111,8.469898893286639e-05,0.3514470627499096,0.03431790920665783,-6.159949078
152,DSPC,0.07749942009459165,0.00015584190554412264,0.7308223251682948,0.0061178395287374504,-5.009719971
153,DSPC,0.33858330127573866,0.00022513195663590065,0.6026127457410531,0.006013928244820047,-7.006070128
154,DSPC,0.8933359234442084,0.03353827259046882,0.4250682109595541,0.22848248959703799,-0.665728405
155,DSPC,0.8887721037496346,0.0849092751594619,0.4185908138138437,0.24090406296006678,-0.262724826
156,DSPC,0.8916877679764283,0.03526246547628449,0.4130289312026238,0.23842084411848527,-0.510493167
157,DSPC,0.9010517427758267,0.07315850953766466,0.4161463171401007,0.1961863979560354,-1.009051122
158,DSPC,0.9023127674975104,0.08231522067116029,0.4167794275796311,0.24032847585774553,0.907028449
159,DSPC,0.8907936284622846,0.0634340792762086,0.41510815174509624,0.2431095909512885,-0.473802179
160,DSPC,0.8852137685996997,0.06175941236756512,0.4109234970677716,0.1865423990574283,-1.006528497
161,DSPC,0.8816030397207113,0.08680569905403496,0.42400721566687843,0.20603951815040034,-0.444275055
162,DSPC,0.8797645090897568,0.03340301663337913,0.429275856200324,0.27223933680640566,1.185620414
163,DSPC,0.8940898303486959,0.06534723353703716,0.4313481322797446,0.2613637447610319,-0.511198893
164,DSPC,0.8840279063173151,0.05909422040155543,0.4132825711360411,0.18671288940956468,-0.923487645
165,DSPC,0.8749807456179326,0.06286713644852536,0.4243672588718846,0.2502499016842683,-0.266248789
166,DSPC,0.868905371853917,0.0656843397943445,0.4302330999942599,0.2793120607568571,0.089614786
167,DSPC,5.847704209699378e-05,0.22335793285674713,0.7551282222894815,0.5859525241662169,1.044664916
168,DSPC,0.00023230376711552703,0.19003711586749666,0.13568861610062594,0.5645402973395647,1.279625737
169,DSPC,0.001201795282239848,0.03535418155055029,0.43062457961066797,0.1942831495200086,0.528219353
170,DSPC,0.12468535800444122,0.1993447234056501,0.4310439608601861,0.713360156177891,1.75220486
171,DSPC,0.0002502905259433863,0.03519014779409629,0.41192407572879036,0.5579276113856507,1.896818732
172,DSPC,0.0001381339775855528,0.24119690298266266,0.547438654698839,0.5594094360780139,1.434350331
173,DSPC,0.002546551659049906,0.17830902083196812,0.4215903360483059,0.2782667999851748,1.475283986
174,DSPC,0.11946729998780217,0.1576353312412622,0.42709946358007406,0.5568796593352582,2.369664162
175,DSPC,8.809713071375458e-05,0.22725061861552115,0.4091875178182069,0.6288386515918118,1.982452478
176,DSPC,0.7264072042911658,0.036411024767291994,0.4156059835718298,0.27284834598301877,-0.01843948
177,DSPC,0.1271659745787916,0.19428749038114215,0.5630621812667762,0.5942771294928707,1.810651561
178,DSPC,0.72748103758345,0.008224287553188844,0.6034165130292874,0.08985480642135715,-5.710003992
179,DSPC,0.7271180877549689,1.2370466447979463e-05,0.6040380245550456,0.005478463456563969,-7.946964146
180,DSPC,0.8956009954343913,7.226933221443025e-05,0.5920699562270968,0.014675790069266916,-7.724828421
181,DSPC,0.8948213725679459,5.857589945529838e-05,0.5943296617956959,0.005434796695369019,-7.745664405
182,DSPC,0.8977588904948846,0.008269571335920255,0.6116586568676772,0.0675446809628849,-5.778575769
183,DSPC,0.890979994293529,1.1318770121581702e-05,0.5924575377295411,0.014331068853740324,-7.508773133
184,DSPC,0.8906659590666546,7.323573153511422e-05,0.5936332798879729,0.0055674450129259674,-7.371340172
185,DSPC,0.7271617316477078,0.008373866655496743,0.5986515623227091,0.05360380206068836,-5.650438544
186,DSPC,0.8957054611766184,0.00845756871223177,0.6112825712376386,0.0801502822303602,-5.167060488
187,DSPC,0.895301157069714,0.008341832115928304,0.6064831464339209,0.0721257390618065,-5.670793874
188,DSPC,0.8951071139276929,5.735443433036499e-05,0.5950045555749814,0.0054185515387114485,-6.999703823
189,DSPC,0.8972245855967511,1.8387993905677295e-05,0.597465608436698,0.005416602268042925,-6.608363959
190,DSPC,0.7268277608993975,2.6444322353408323e-08,0.5964498311084863,0.005287620594750557,-8.405588499
191,DSPC,0.05933114511439244,0.000276371675935215,0.9344576203261881,0.005427454331245926,-4.206817839
192,DSPC,0.3419513055506591,8.737177848397101e-05,0.7293395761806762,0.005293733643596642,-7.022105973
193,DSPC,0.12564217967970456,0.00027353241843715986,0.739941804417779,0.005527258032646111,-5.663874909
194,DSPC,0.8060758544158966,8.694743150721579e-08,0.7304568882399873,0.005334167219238445,-7.482068419
195,DSPC,0.07376642380563281,0.000276371675935215,0.8308020415474902,0.005272529279896341,-3.408729086
196,DSPC,0.7264410625895814,1.3986158279184584e-05,0.7294279827853665,0.005270236534508606,-6.992280407
197,DSPC,0.07748801342826375,0.00028627179255937257,0.7377449949055148,0.005375076053482344,-5.12816527
198,DSPC,0.7688160147250478,2.734455460326468e-08,0.7301048528586829,0.0052828901448334275,-7.400081202
199,DSPC,0.7533869151103875,1.3800185300148066e-06,0.5756257583363005,0.005426097363046031,-7.677394406
200,DSPC,0.07376642380563281,0.000276371675935215,0.9564194519776372,0.005272529279896341,-3.85002922
201,DSPC,0.7474935213963259,1.6129161157715788e-09,0.730625857966801,0.005511970862302215,-7.499836819
202,DSPC,0.440808512166995,0.013648542978048924,0.42580357006902786,0.25872850221029936,0.5847524
203,DSPC,0.43301053286677804,0.017830735401444704,0.42576796947378964,0.2593790973230538,-0.289767305
204,DSPC,0.4205158192540722,0.02810574950764145,0.4244416198225836,0.26271209198123147,-0.075743323
205,DSPC,0.4446814064810948,0.021813102071934362,0.4258004215974133,0.2564094882983138,-0.528705713
206,DSPC,0.8550823038173785,0.020816910352630037,0.4247216727367065,0.26053969627119894,-0.053124121
207,DSPC,0.44481246183191003,0.01576224700357088,0.42380460299952755,0.25774967614230226,-0.264605677
208,DSPC,0.43613872469306525,0.019034471502478792,0.4251957992735735,0.25430875619019294,-0.37931318
209,DSPC,0.42020078921484627,0.021952244631725966,0.4261435458038256,0.25625103228804474,-0.261480253
210,DSPC,0.42646835562785246,0.027672657562053567,0.4239795294361663,0.2703575599738094,0.253136721
211,DSPC,0.43070970487229954,0.015428368378958226,0.4265949878823005,0.26874330056372975,-0.120723222
212,DSPC,0.4356751316919514,0.01806042744703476,0.4242846649816319,0.2688098016131361,0.267194368
213,DSPC,0.42948951466987684,0.013789385701464549,0.4246759491476007,0.2465955711229393,-0.409870079
214,DSPC,0.4327798441969434,0.012765805503725842,0.4257674424532972,0.26908247856296014,2.456948982
215,DSPC,0.03581781945336726,0.3527924024274476,0.20999910409535327,0.7812592050658828,0.321731869
216,DSPC,2.9380598301487204e-07,0.2856185462663183,0.42622165220975056,0.26880804678967546,0.224821705
217,DSPC,0.07404861496797038,0.14639627349712211,0.6678854655023689,0.7578210724210299,0.52927053
218,DSPC,0.8683157268106436,0.1050688252326736,0.47355567706423934,0.262866988376654,0.027216929
219,DSPC,0.0002904799004113945,0.08515875040890686,0.4249620532808274,0.5631946536031842,2.097358455
220,DSPC,3.829672412303253e-06,0.012784625796660043,0.42623635010902855,0.2771469253133336,-0.400613103
221,DSPC,0.12280677366284495,0.1026519701724284,0.4251589865968341,0.7831276963764555,2.604758374
222,DSPC,0.07481126418814141,0.2801896052451245,0.6532122802694396,0.5760307721398984,2.252933633
223,DSPC,0.019495919748938023,0.3872143911197149,0.42917122799676005,0.7497392502896033,1.355222944
224,DSPC,0.07555662331059965,0.0873911523447196,0.5497219713105514,0.3973405909494074,2.373029513
225,DSPC,0.04162912117697781,0.27875149971678587,0.4253079154998057,0.5799602086763922,3.172661287
226,DSPC,0.7558171610471951,0.0050186009828545475,0.5926830763789968,0.043383390952659494,-4.514571995
227,DSPC,0.7549145771179167,0.005433156958860607,0.5922561363561141,0.0435069560089751,-4.841305252
228,DSPC,0.7270549683527212,0.005013114967521291,0.5931004840910046,0.04273082890833936,-4.665260498
229,DSPC,0.7534296343833308,0.004937340618550041,0.5932166126299123,0.04216671347149355,-4.600768666
230,DSPC,0.7270796360222852,0.000310675888555015,0.45090949506131567,0.05044108658539665,-3.931237344
231,DSPC,0.7547134808774894,0.00024031643656924947,0.592949433454723,0.04188131726454862,-4.066258251
232,DSPC,0.7528625073626038,0.005106031876589617,0.5926456617306564,0.04233029765132818,-4.30403069
233,DSPC,0.7543755981476389,0.0051155761013974965,0.5930803135794296,0.005865816867736168,-4.709651233
234,DSPC,0.7547032277506076,0.005182182635170519,0.5930650043888857,0.04281806096141645,-4.280664403
235,DSPC,0.7270691134061271,0.0053257085383178054,0.5931034207043189,0.04197464870092231,-4.595850829
236,DSPC,0.7524790299719046,0.0053637577170988025,0.5926712996040122,0.04212873992425586,-4.50382243
237,DSPC,0.7517211667977168,0.005198699871440742,0.5924829755582568,0.043068850697766586,-4.739857099
238,DSPC,0.7528778544635256,0.00022709585079958104,0.5925723084851429,0.005887426044652582,-5.028435764
239,DSPC,0.41455741093876,0.0002276813393493624,0.735686329343614,0.005886208339876772,-4.994658266
240,DSPC,0.727011884746989,0.00030889361624783073,0.592819427015794,0.035296056837497695,-4.43189672
241,DSPC,0.754067463273569,0.0002276813393493624,0.5928979612074685,0.0058874175323713794,-4.546866819
242,DSPC,0.7553088173671518,0.00022887313431971257,0.5914352412300321,0.00588743654939176,-4.704083955
243,DSPC,0.7543781484771616,0.000227782165361394,0.5914352412300321,0.00588743654939176,-4.501897081
244,DSPC,0.7550657539168777,0.0002971313692139519,0.5928148395091462,0.035267737124703144,-4.360879253
245,DSPC,0.7687422486162313,0.0002276813393493624,0.7354528244807919,0.005886208339876772,-4.595823127
246,DSPC,0.7488844900866933,0.000227782165361394,0.592819427015794,0.00588743654939176,-4.181407971
247,DSPC,0.750349270009663,0.00022708632334159876,0.5926628066326791,0.005887425909040257,-4.771580054
248,DSPC,0.751492768160011,0.000227782165361394,0.5914352412300321,0.00588743654939176,-4.44717525
249,DSPC,0.750349270009663,0.00022708632334159876,0.5910638311840388,0.005887425909040257,-4.506926276
250,DSPC,0.11944291083227157,0.013607344186701587,0.41804844711471173,0.5880474422610957,-0.623391317
251,DSPC,0.11875638823807047,0.01341360527913644,0.42166880565864,0.5900098489651371,-0.587020547
252,DSPC,0.11479122313554055,0.01275078400333947,0.4244312639683541,0.5933203679671075,-0.882699677
253,DSPC,0.11747285422612844,0.015195778523264173,0.4244191447284967,0.597288427727752,-0.206609795
254,DSPC,0.11832456163008795,0.012702999225378054,0.42444139155642274,0.5962190347431775,-0.617427455
255,DSPC,0.11600216308722053,0.012702167635836854,0.4160377532813872,0.591355178080928,-0.680896599
256,DSPC,0.11827702409779209,0.012691686306766101,0.418210807230099,0.5971576902504176,-0.623254954
257,DSPC,0.11773057718274779,0.012722564498009048,0.419722237946167,0.5868579455787082,-0.45083943
258,DSPC,0.11643210318670685,0.012725502330938507,0.421172362330728,0.5874639119277429,-0.731118742
259,DSPC,0.11344827609719674,0.012726827322772223,0.4163159884670469,0.5914557598632476,-0.483112174
260,DSPC,0.11615539218280932,0.014208718572358376,0.41962132382599876,0.6003182698003257,-0.575432268
261,DSPC,0.11509617674093106,0.01325828764634908,0.41961627361767334,0.5944774649878021,-0.909183098
262,DSPC,0.11335592270716985,0.01268802239901711,0.41853207905356166,0.6265675682906614,0.346215366
263,DSPC,0.03106239054364021,0.9248966845232124,0.4083453103246936,0.619124686331675,1.257541721
264,DSPC,0.1176226334829499,0.2426734976407849,0.5365169517584634,0.6090112957330216,2.2090426
265,DSPC,0.060344933521929905,0.27257040669842486,0.40890398945661727,0.6227846960241431,1.999395694
266,DSPC,0.02924687379550045,0.01268802239901711,0.40903281151051435,0.6034442737366582,0.215010286
267,DSPC,0.06810725487852279,0.012708975117094177,0.4086445618799737,0.6083362368874037,0.166444341
268,DSPC,0.11692700933759284,0.01268802239901711,0.4178617520413877,0.605593990997902,2.262777482
269,DSPC,0.07327102705892022,0.23526939158564658,0.40878375514585813,0.6032876294027084,2.109339666
270,DSPC,0.11720312917811529,0.012708975117094177,0.4117147494898064,0.6286569504818779,0.224146918
271,DSPC,0.11720312917811529,0.012708975117094177,0.41139063109936996,0.6102917167226164,2.132402855
272,DSPC,0.0645657809832107,0.012708975117094177,0.408905334769949,0.6126591938889154,2.098070741
273,DSPC,0.11335592270716985,0.01268802239901711,0.4184049040863744,0.6265675682906614,2.162222684
