Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.06348703056573868,0.010261262228251635,0.9385017421602789,0.9397914593027984,0.22613931131810205,0.023204924799502775,0.22593478725514363,0.023110029481281526
