Model_Name,Model_MAE,Model_AE_SEM,Spearman_Rank,Pearson_R,Mean_Baseline_MAE,Mean_Baseline_AE_SEM,Median_Baseline_AE_MAE,Median_Baseline_AE_SEM
XGB,0.1217621500156901,0.030138424089627604,0.4865062298556019,0.7814356501376095,0.14568192641526195,0.07277822993376667,0.1680455554716452,0.08462872627812358
